Mol,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
n8aspmd,CC(=O)NCCCC[NH2+]CCC[NH3+],-0.007148395,-0.095338695,0.005190359,0.050282586,-0.04601416,0.012296507,-0.007806385,-0.031834204,0.035322826,-0.008912928,-0.008252413,0.09147899,-0.04448718,-0.044108808,-0.064235,-0.009399874,0.01375859,-0.012018945,-0.03906087,-0.040466286,0.051347606,0.057669196,0.059696004,-0.03365364,-0.018769141,-0.027987951,-0.020530187,-0.046843097,-0.0455738,0.079422385,0.003002365,-0.04298611,-0.026407342,0.03345716,-0.008672279,-0.011292052,-0.010203012,-0.018897224,-0.052045003,0.002202353,0.027935643,0.021938734,-0.01600493,0.002247392,-0.043670688,0.032581933,0.03412574,0.047699668,-0.044049595,-0.01347385,-0.043813825,-0.015984476,0.053479794,0.002231463,-0.046784163,0.04186759,-0.03021083,-0.031053673,-0.009409769,0.049748752,0.037629377,-0.04206661,-0.008429538,0.107967444,0.052153926,0.06498749,-0.020198593,-0.03038557,0.053564657,0.021891838,-0.08684553,-0.000547435,-0.015602795,0.020067103,0.03982019,-0.02399852,0.004746039,-0.016351586,-0.052579954,0.030449314,0.013216111,-0.002675962,-0.02493572,0.08574893,0.050928347,0.051143542,-0.027663393,0.010893018,-0.017271088,-0.09875783,-0.025722345,-0.082534954,0.05469389,0.08336906,0.012611833,-0.023203094,-0.005669672,-0.01489392,-0.001594837,0.006298112,0.007560976,0.019184023,0.046877857,-0.031463563,0.04935593,0.07217193,-0.066139035,-0.082346745,-0.057452217,-7.54E-05,-0.07284083,0.078828394,0.04576809,0.05202717,-0.08101754,0.049790956,0.013023137,0.08172555,0.01099436,-0.057474796,0.009383938,-0.04236071,-0.019387417,0.067495786,0.029828297,0.041594602,-0.05536677,0.020420747
na1,[Na+],0.000756771,-0.14809299,-0.002961749,0.08577984,-0.06828544,0.016369948,0.005726931,-0.043433137,0.05013889,-0.014935765,-0.001416566,0.1362794,-0.06366148,-0.06769692,-0.104447834,-0.033434033,0.01739331,-0.022483142,-0.059826523,-0.06280349,0.075063534,0.09562668,0.09576673,-0.039798338,-0.022955265,-0.026549209,-0.02956561,-0.07419251,-0.07483789,0.11241011,0.007020445,-0.059925336,-0.032707244,0.045749415,-0.018632706,-0.02029942,-0.007741971,-0.021530597,-0.086269535,0.00604353,0.03751838,0.03089898,-0.017702557,-0.000207245,-0.06753561,0.054314185,0.06769701,0.08244938,-0.068378456,-0.009401642,-0.08193129,-0.02495597,0.07178838,0.009989916,-0.08026633,0.0638164,-0.048654076,-0.06548245,-0.027208213,0.08631571,0.05794753,-0.06014736,-0.022498472,0.1619492,0.08410279,0.10841921,-0.036898214,-0.03957815,0.086567245,0.03601045,-0.1316553,-0.014165852,-0.03049127,0.027503755,0.07558588,-0.031468447,0.019075695,-0.019414634,-0.071304925,0.042614818,0.0332861,-0.013465345,-0.045689784,0.12154515,0.08660603,0.087704256,-0.05403137,0.023012888,-0.023258254,-0.14799725,-0.050057653,-0.116057,0.08073703,0.122828454,0.002954824,-0.029245943,0.000668161,-0.025255362,0.008956271,0.009579275,0.018788654,0.040221736,0.084519066,-0.058172416,0.08363392,0.1117201,-0.09950078,-0.11722717,-0.074308954,-0.005982181,-0.10678023,0.11443878,0.06303852,0.07237509,-0.13697852,0.085126035,0.008706793,0.116467826,0.018548593,-0.07408485,0.029484274,-0.062056206,-0.022715414,0.097131595,0.044221625,0.051305976,-0.0693497,0.03652258
na15dap,[NH3+]CCCCC[NH2+]CCC[NH3+],-0.006252568,-0.08462089,0.005900104,0.051634148,-0.043315787,0.010491105,0.005976996,-0.02971143,0.031229937,-0.010216887,-0.001362872,0.08312121,-0.044518888,-0.031988427,-0.06052468,-0.011113058,0.021013815,-0.019933285,-0.041000627,-0.040849704,0.037159946,0.055099547,0.05546611,-0.034130536,-0.015699686,-0.021333316,-0.011112658,-0.044505797,-0.04056689,0.071826704,-0.001807714,-0.03746988,-0.019461486,0.0330251,-0.010698659,-0.010258985,0.001102322,-0.02343497,-0.046288915,-0.004722832,0.015923787,0.018236568,-0.010946823,0.001060623,-0.03648186,0.04274162,0.03458954,0.043809503,-0.039559968,-0.005131725,-0.052110586,-0.011350442,0.041662667,0.00231257,-0.04332832,0.031831473,-0.029094715,-0.04246693,-0.012551866,0.05373232,0.031190913,-0.035290956,-0.008696122,0.08838723,0.044718064,0.059681408,-0.02045346,-0.019548286,0.0565022,0.023294372,-0.07016915,-0.005451396,-0.018927295,0.014947124,0.036940742,-0.025628742,0.01035536,-0.018013055,-0.05084958,0.022823345,0.02121759,-0.00177197,-0.024376713,0.07715683,0.048532058,0.046296902,-0.025141273,0.021222267,-0.018283064,-0.09191751,-0.035935428,-0.073540166,0.057792768,0.08051278,-0.000290573,-0.01705455,0.005262321,-0.017489664,0.009443541,-0.004084314,0.016585954,0.01664857,0.043736488,-0.032344904,0.045866124,0.059064895,-0.06073332,-0.0765024,-0.05057503,-0.004842039,-0.06045501,0.07145609,0.035188816,0.04255262,-0.08049315,0.052437194,0.006096783,0.06777624,0.016953204,-0.039652698,0.014957732,-0.042342186,-0.019706072,0.054034796,0.02440926,0.030866597,-0.05318065,0.02125831
nac,C1(\N=C/C(/C(=O)[O-])=C\C=1),-0.002115128,-0.111814186,0.005311538,0.055901825,-0.049222562,0.015039194,-0.004423879,-0.026969463,0.051328085,-0.013255702,-0.006565338,0.107935674,-0.046846543,-0.045834918,-0.08435683,-0.022080842,0.0179279,-0.023115603,-0.057202924,-0.056826342,0.0561202,0.068540834,0.07341079,-0.027190333,-0.013860415,-0.028509604,-0.01618771,-0.070344284,-0.049853746,0.092472464,0.008069446,-0.053518284,-0.020266535,0.045185637,-0.006084011,-0.023017589,-0.011456738,-0.025980666,-0.06949864,0.00644234,0.027012702,0.011981785,-0.012367562,-0.002128183,-0.054102,0.052860487,0.046140265,0.06406432,-0.052367285,-0.006542682,-0.065741695,-0.024084587,0.058411464,0.006747238,-0.066387005,0.04892974,-0.045540005,-0.050545212,-0.02074677,0.06257101,0.048366304,-0.042810306,-0.01032775,0.124275,0.05629183,0.08303746,-0.03178795,-0.031423032,0.07092058,0.033425093,-0.093488224,-0.003078074,-0.026895862,0.020669708,0.056543577,-0.02155116,0.006745327,-0.02391602,-0.06254661,0.024399674,0.014601627,-0.015193431,-0.035178337,0.10470438,0.06490396,0.068169646,-0.0395397,0.028708424,-0.012811802,-0.12332495,-0.03457543,-0.09599925,0.07291877,0.105491504,0.002117656,-0.036268722,-0.008063755,-0.02560361,0.003741284,0.011393994,0.022314906,0.029411815,0.06495028,-0.03981247,0.06467443,0.08089655,-0.071093954,-0.10194938,-0.057424027,0.001723802,-0.08964069,0.094645634,0.048933,0.062735565,-0.10916319,0.06503643,0.013448112,0.093912445,0.011441496,-0.07062659,0.027662527,-0.048400868,-0.02812077,0.07682574,0.03784024,0.04573533,-0.052064333,0.028400864
nad,NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O,0.001638399,-0.114814065,0.0007266,0.05886776,-0.05871128,0.021656273,-0.009351429,-0.022791559,0.052286536,-0.022651792,-0.000896984,0.11454794,-0.057169292,-0.046390716,-0.09282266,-0.026293768,0.023244254,-0.011496314,-0.047307387,-0.05600847,0.06552082,0.08197069,0.080062605,-0.041232806,-0.012641519,-0.030544035,-0.021425074,-0.06814973,-0.06291337,0.10197126,0.002376056,-0.044796612,-0.029391719,0.04919594,-0.012984217,-0.021139082,-0.010797856,-0.027263282,-0.060937792,-0.004370868,0.02648162,0.02393837,-0.012412144,-0.00621165,-0.044059366,0.05255442,0.04608462,0.057340786,-0.061056923,-0.004418814,-0.06518153,-0.027787471,0.053029038,0.007190166,-0.06671825,0.04304698,-0.03597783,-0.040247977,-0.026738716,0.07538097,0.055150833,-0.048725985,-0.019966526,0.12177879,0.058378395,0.09106521,-0.034681324,-0.034271203,0.076290704,0.02953148,-0.10837097,-0.013501841,-0.01601774,0.020474093,0.062087424,-0.026782468,0.013725612,-0.021037325,-0.050413303,0.032017056,0.027202368,-0.003790461,-0.037168898,0.09747539,0.06945105,0.07164845,-0.03673128,0.021102872,-0.010497133,-0.11986871,-0.045893874,-0.09893469,0.07710235,0.10499418,0.002584601,-0.03030539,-0.007230732,-0.024945565,0.005372351,0.005709786,0.024294272,0.0386741,0.06979211,-0.03806149,0.0642204,0.08878759,-0.07814906,-0.10085211,-0.06875545,-0.001962359,-0.091484465,0.090655796,0.051797967,0.058245532,-0.11550825,0.065215774,0.005185399,0.10412092,0.007709176,-0.060462363,0.013454053,-0.04834757,-0.017545592,0.07526202,0.036461227,0.03818705,-0.054030817,0.028760547
nadphx__R,C5(/N([C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](OP([O-])(=O)[O-])[C@H](O)4))(=O)[O-])(=O)[O-]))[C@H](O)CCC(/C(=O)N)=5),-0.002735985,-0.11799886,-0.002364819,0.063377336,-0.058576804,0.014364786,-0.008406473,-0.031428825,0.0440102,-0.013390843,-0.008567779,0.119999565,-0.05349929,-0.056321118,-0.10074532,-0.019405873,0.016836913,-0.015927231,-0.051012784,-0.06282356,0.06586687,0.081767194,0.0839701,-0.03211421,-0.015598279,-0.022063892,-0.031652726,-0.07857194,-0.06029663,0.104672246,0.003457537,-0.0425011,-0.028275672,0.053255375,-0.018950868,-0.02321932,0.00126631,-0.021846788,-0.079103075,-0.002659397,0.032024704,0.02498336,-0.012819285,-0.001017974,-0.05715623,0.047572263,0.06184771,0.07331479,-0.071727015,-0.014686832,-0.060797468,-0.028657654,0.065205514,0.016704155,-0.07564535,0.05423344,-0.03828965,-0.059092447,-0.016116124,0.07884107,0.057377134,-0.047865342,-0.016059073,0.14380191,0.06502563,0.09540979,-0.031997588,-0.029292537,0.07067523,0.043119397,-0.10917363,-0.002798311,-0.020173978,0.016753439,0.06599753,-0.033549752,0.003962316,-0.012799745,-0.054922134,0.031912174,0.016092485,-0.015074643,-0.031060373,0.11617024,0.06803961,0.08091967,-0.04772387,0.031170718,-0.010618481,-0.13730408,-0.041902553,-0.1055577,0.082445875,0.107072055,0.012202725,-0.031978425,0.001538532,-0.027239367,0.003688095,0.012452524,0.01496864,0.030744897,0.06513232,-0.053490367,0.07125744,0.089551255,-0.08701535,-0.10380332,-0.07756685,-0.003509921,-0.09806598,0.09870688,0.062022846,0.07161808,-0.121573,0.067197025,0.014789871,0.105354354,0.018512174,-0.07102513,0.020360118,-0.05482522,-0.024152631,0.07563383,0.037530016,0.050502338,-0.06640443,0.024943866
ncam,NC(=O)c1cccnc1,-0.009853069,-0.1146502,-0.006571109,0.06612592,-0.05100547,0.020485913,-0.00164251,-0.023826713,0.037202157,-0.013920615,-0.008912941,0.11243496,-0.05034032,-0.046051566,-0.08904559,-0.02428021,0.013060787,-0.01771265,-0.04336218,-0.0519085,0.05501222,0.07629624,0.067155026,-0.02750607,-0.026502319,-0.03254002,-0.023869304,-0.057665337,-0.058838647,0.089731164,0.011675227,-0.050911557,-0.031032601,0.045489866,-0.013982826,-0.015068531,-0.009058497,-0.029818393,-0.062075563,-0.002388085,0.029464202,0.021861045,-0.012596661,-0.010865872,-0.048573893,0.049398895,0.049622074,0.05819549,-0.060175,-0.014529408,-0.06208483,-0.020561,0.055560682,0.0113612,-0.057941936,0.044652965,-0.04249682,-0.04055518,-0.020857668,0.06086299,0.039554846,-0.04509017,-0.021668892,0.121914186,0.061305657,0.08124565,-0.03353085,-0.034334272,0.06626323,0.03782761,-0.10169941,-0.000119603,-0.021580702,0.016971234,0.058119483,-0.023440536,0.016006025,-0.018895302,-0.060632393,0.027902963,0.021118484,-0.01190645,-0.027816696,0.09506569,0.06865589,0.06521316,-0.03653753,0.016027663,-0.009259117,-0.117636904,-0.035618838,-0.08890997,0.06564734,0.10347436,0.010236833,-0.03544801,-0.004547428,-0.017996822,-0.002873161,0.008679368,0.019579077,0.035056684,0.054461703,-0.045584466,0.062116966,0.0828457,-0.07878935,-0.087445185,-0.05440618,-0.003605114,-0.087866515,0.082889706,0.05902442,0.05198189,-0.10194003,0.059737556,0.012223979,0.08922821,0.01830888,-0.06799501,0.025089571,-0.05506895,-0.022607286,0.06710242,0.033987053,0.049547702,-0.06017875,0.021306638
Nfortyr,O=CN[C@@H](Cc1ccc(O)cc1)C(=O)O,-0.012166215,-0.14252505,0.001175456,0.08584343,-0.062146876,0.029990284,0.006218919,-0.04430418,0.054234542,-0.026003532,0.001280803,0.15646295,-0.07659283,-0.069585845,-0.114583686,-0.031590395,0.03218573,-0.019455057,-0.071319826,-0.06182663,0.07910669,0.10346432,0.091433704,-0.03891918,-0.019792791,-0.031253815,-0.027318593,-0.08748008,-0.070847735,0.125032,0.006076752,-0.06770994,-0.028241837,0.060971245,-0.010304801,-0.021413209,-0.008329107,-0.032523386,-0.08725154,-0.004011403,0.030726867,0.031937253,-0.016087165,-0.004277494,-0.05939594,0.06774958,0.06028649,0.08119514,-0.07366564,-0.01001151,-0.0728207,-0.024206098,0.0681503,0.00621517,-0.08788641,0.059504244,-0.05113229,-0.062582366,-0.028787205,0.09443204,0.05793295,-0.054610778,-0.02600799,0.16786332,0.08795837,0.101554215,-0.041138705,-0.03309576,0.09791632,0.04687935,-0.13324374,-0.006845656,-0.03731851,0.01955514,0.07939446,-0.032352377,0.010409264,-0.021627791,-0.07636199,0.046054676,0.02227609,-0.022979816,-0.048493057,0.13047016,0.08804463,0.08182172,-0.059137866,0.028894478,-0.02567585,-0.16736856,-0.05481475,-0.124486245,0.09021041,0.14106697,0.012666092,-0.04515246,-0.0008657,-0.03946058,0.006500164,0.003804615,0.027172077,0.039205898,0.086740516,-0.058443904,0.09428341,0.11057434,-0.09381724,-0.12713166,-0.07566184,0.004508983,-0.115998074,0.12004064,0.08113849,0.07370368,-0.13773254,0.08700746,0.017624037,0.1229575,0.012802015,-0.08857609,0.031386375,-0.0715225,-0.023695009,0.10297316,0.042452466,0.06112631,-0.08009553,0.029498268
nh4,[H][N+]([H])([H])[H],-0.002767886,-0.13973834,0.006775555,0.083866514,-0.06610857,0.016864676,0.000772957,-0.033074826,0.06383432,-0.021128463,-0.007899092,0.13774067,-0.071455576,-0.057562727,-0.10458565,-0.021051297,0.028224103,-0.030568015,-0.05940759,-0.06571994,0.06472641,0.093475185,0.09242472,-0.034840196,-0.027171558,-0.031110598,-0.028054165,-0.084985726,-0.07547671,0.115328975,0.008864635,-0.06180348,-0.032015383,0.0541208,-0.01046474,-0.017544905,-0.00682041,-0.03694663,-0.08766715,0.007670195,0.04074304,0.02771978,-0.026214618,8.72E-05,-0.060970314,0.05768556,0.06724152,0.08099461,-0.06847983,-0.015747756,-0.07843622,-0.025396414,0.06353531,0.007017734,-0.07634768,0.059232917,-0.05238726,-0.06404433,-0.024516746,0.08331865,0.06577632,-0.0477647,-0.012635849,0.16076243,0.076062076,0.10878878,-0.043357965,-0.032066807,0.0822935,0.04431212,-0.11963781,-0.005556117,-0.0373382,0.014913684,0.07180445,-0.03193095,0.011051655,-0.025891503,-0.06771494,0.042542603,0.025002979,-0.01809153,-0.039084792,0.118507124,0.0787795,0.07950633,-0.055229865,0.035289995,-0.014060458,-0.15138017,-0.050302826,-0.1202246,0.08146699,0.13125218,0.010202008,-0.03298862,0.003418407,-0.025063423,0.002516033,-0.001420886,0.021198235,0.033822358,0.07638283,-0.05203043,0.08620486,0.11263642,-0.08892096,-0.13068762,-0.07823384,-0.000302142,-0.11517164,0.118650176,0.06794702,0.081239365,-0.1393297,0.08533378,0.009784811,0.12266649,0.01855262,-0.087676466,0.03280295,-0.06416767,-0.02340452,0.09337012,0.053026136,0.05915514,-0.06786923,0.030473888
ni2,[Ni++],-0.003977095,-0.13364044,0.005635379,0.07671176,-0.058980502,0.018856639,-0.007432612,-0.035667874,0.056192257,-0.0166698,0.003313934,0.13592853,-0.06927051,-0.051276147,-0.10668423,-0.024897076,0.018461252,-0.022997519,-0.061386924,-0.06661872,0.06973652,0.09563082,0.08474445,-0.038144898,-0.01968722,-0.026572341,-0.0210687,-0.079489015,-0.06579476,0.10813196,0.003813143,-0.058449827,-0.039077964,0.044450056,-0.008211587,-0.020210909,-0.007015929,-0.02554103,-0.084814794,0.00859093,0.03839876,0.01946205,-0.021178594,-0.00477651,-0.054337747,0.054618515,0.058224775,0.07618719,-0.06317049,-0.012895791,-0.07605736,-0.024534335,0.06557345,0.007007726,-0.07786659,0.059959177,-0.053167574,-0.060618058,-0.023870507,0.088728115,0.058360677,-0.049511872,-0.019447437,0.15405715,0.08012615,0.09965022,-0.041694634,-0.031100823,0.08004309,0.045222417,-0.11049436,-0.006431237,-0.032510858,0.023029737,0.06527912,-0.029587483,0.007323712,-0.023878865,-0.06798825,0.034227926,0.029458625,-0.013420743,-0.042455643,0.12223072,0.075258784,0.07191712,-0.042691637,0.026361763,-0.024834929,-0.14585747,-0.04231439,-0.10647724,0.08265844,0.12169346,0.016074196,-0.028278623,-0.004825709,-0.025646105,0.006638361,0.003672166,0.022988353,0.041927826,0.070135325,-0.055945393,0.0792199,0.09901176,-0.092432804,-0.11212961,-0.067682095,0.006004921,-0.11003035,0.115015194,0.05871912,0.07100008,-0.12226273,0.074244246,0.004601323,0.115032576,0.017070213,-0.079072684,0.021487258,-0.06914464,-0.019232433,0.09022607,0.04817383,0.052241154,-0.0698873,0.024779273
nicrnt,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP([O-])([O-])=O)[n+]1cccc(c1)C([O-])=O,-0.008121016,-0.11862163,-0.005393823,0.06836411,-0.04614036,0.024580909,0.004478985,-0.030923672,0.050232437,-0.008148053,-0.005811066,0.10874569,-0.058680832,-0.041488387,-0.08074092,-0.028651536,0.012098984,-0.023391588,-0.045984942,-0.049510118,0.052340075,0.07366711,0.08048042,-0.031135526,-0.022050338,-0.03102979,-0.024071416,-0.05601814,-0.049950033,0.09723531,0.003756054,-0.05076973,-0.032511,0.039697822,-0.01490589,-0.01972071,0.00109412,-0.025719069,-0.0694341,0.008606546,0.029957116,0.02511518,-0.024105929,-0.000689032,-0.051994883,0.046877097,0.04736616,0.055617522,-0.06090431,-0.005345334,-0.064129815,-0.020323168,0.059745956,0.013922798,-0.0555344,0.050520282,-0.039429773,-0.039127503,-0.013316568,0.07016156,0.045496963,-0.04022549,-0.017926661,0.12812173,0.061533064,0.08338942,-0.032854218,-0.027968282,0.07104774,0.031020533,-0.10667467,-0.00177534,-0.029319998,0.02299179,0.054103985,-0.020232892,0.015410981,-0.022369679,-0.048084527,0.036493465,0.02121996,-0.008183082,-0.04134821,0.10001155,0.06212417,0.0661151,-0.0476786,0.020283923,-0.01836155,-0.12326257,-0.04759091,-0.084869266,0.06700483,0.100692846,0.010907509,-0.028708575,0.000407208,-0.023480773,0.006575443,0.001411456,0.009925731,0.025125965,0.059267927,-0.036806025,0.07109992,0.08275293,-0.07924913,-0.09389033,-0.068026625,0.001839238,-0.08287359,0.08366636,0.049619697,0.056920197,-0.1148957,0.056868978,0.009351158,0.091949396,0.014138722,-0.0638914,0.02731931,-0.050670065,-0.022601996,0.0799791,0.038719125,0.03926804,-0.06409383,0.020485582
nmn,NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O,-0.001700438,-0.11527122,-0.003944556,0.06853995,-0.048462953,0.024995154,-0.002453817,-0.027914371,0.03883001,-0.022259304,0.001988841,0.10961667,-0.05024923,-0.056088917,-0.08945899,-0.01847101,0.016812148,-0.025813429,-0.05540349,-0.046210002,0.056484077,0.07190737,0.07426422,-0.038627103,-0.016430924,-0.031688374,-0.027986124,-0.0705397,-0.06056432,0.092021376,0.013109207,-0.040835734,-0.026566485,0.03798017,-0.008664975,-0.01318566,-8.14E-05,-0.02383427,-0.074216,-0.001596019,0.02635673,0.020932386,-0.012694906,-0.011089248,-0.058540635,0.05175176,0.04658578,0.06808565,-0.054139063,-0.005458872,-0.065463394,-0.018713916,0.05550933,0.009152642,-0.062898174,0.050271574,-0.04448898,-0.051371418,-0.020906607,0.06501169,0.05409708,-0.039860923,-0.012341294,0.1277453,0.0671594,0.08396101,-0.040375475,-0.02529058,0.07353109,0.026126523,-0.09998537,-0.006918105,-0.020597897,0.010584864,0.05460646,-0.031473894,0.014428518,-0.020460509,-0.052972462,0.029755455,0.025588036,-0.011124418,-0.030809714,0.10358907,0.06962521,0.072196394,-0.04745371,0.027060723,-0.015297046,-0.118049525,-0.035055697,-0.093867585,0.07287806,0.09615928,0.008959975,-0.021937573,6.11E-07,-0.032737106,0.010079916,-0.002104541,0.02150074,0.041002754,0.068186626,-0.043139894,0.07743097,0.085668,-0.077535585,-0.10227174,-0.057765353,0.006876132,-0.0863425,0.099748276,0.057918172,0.052430566,-0.11762243,0.0712874,0.010736368,0.09959142,0.01905411,-0.06326743,0.02287515,-0.046186488,-0.01766746,0.072281234,0.045119695,0.04897387,-0.06672832,0.021427535
Nmtrp,C[NH2+][C@@H](Cc1c[nH]c2ccccc12)C([O-])=O,-0.011967457,-0.14559774,0.00505851,0.08396663,-0.071751304,0.030167421,-0.006460301,-0.04113602,0.06464749,-0.025559703,0.003599753,0.14795572,-0.06397039,-0.0653242,-0.113205,-0.030745884,0.02952012,-0.02130535,-0.07371412,-0.07363383,0.08325451,0.09701335,0.10060979,-0.04695553,-0.026198965,-0.030460313,-0.037591852,-0.09164976,-0.08045033,0.117834546,0.004117903,-0.0578367,-0.041041914,0.06179344,-0.01630918,-0.020231565,-0.010748007,-0.030736743,-0.092150494,0.004376559,0.0433157,0.023660153,-0.028655589,-0.00573929,-0.07000777,0.06811504,0.066725835,0.082209,-0.07119524,-0.007153438,-0.08371899,-0.02816056,0.0771033,0.015019997,-0.08320822,0.064672574,-0.06304403,-0.05850082,-0.02633281,0.086727165,0.062517494,-0.06129194,-0.024427392,0.16565517,0.08573577,0.109208934,-0.044599455,-0.04459315,0.09054291,0.044504907,-0.13912351,-0.015128715,-0.033419587,0.01861926,0.082322985,-0.03392291,0.008082348,-0.016720472,-0.07114427,0.03519228,0.028205467,-0.016904837,-0.040681522,0.12795414,0.08072401,0.083723046,-0.049452625,0.03205728,-0.018028824,-0.15940277,-0.049816933,-0.11913722,0.09683573,0.13277268,0.004144564,-0.042739928,-0.004968041,-0.03334135,0.011172676,0.008103785,0.021561958,0.038176317,0.090894595,-0.05294765,0.090593,0.11933368,-0.09369241,-0.12733647,-0.08911151,0.004217501,-0.12565865,0.12565784,0.0752548,0.07168672,-0.14086622,0.08323759,0.02059464,0.12830333,0.020037409,-0.08771817,0.02488046,-0.071479514,-0.026434682,0.106395364,0.043054376,0.06228557,-0.07768753,0.03836622
no,[N]=O,-0.00596147,-0.15056065,-0.003014894,0.08499516,-0.06916019,0.031771727,0.002120928,-0.044588223,0.06564747,-0.027377779,-0.000756648,0.15315214,-0.071785465,-0.070986964,-0.11569681,-0.03302224,0.02210431,-0.03124598,-0.068136066,-0.07779728,0.08699572,0.09802504,0.109723,-0.054972768,-0.03174134,-0.03613297,-0.03415704,-0.0915905,-0.086321846,0.13746876,0.006953596,-0.06897566,-0.04576302,0.066848785,-0.00775211,-0.022144197,-0.004149097,-0.03838498,-0.097973935,0.005005368,0.0335197,0.0292123,-0.021739604,1.64E-05,-0.07592089,0.069698274,0.063031405,0.08146437,-0.08101878,-0.010245416,-0.08526607,-0.025998449,0.07481809,0.012090957,-0.08983753,0.05511197,-0.06355924,-0.059275284,-0.034307554,0.095245495,0.07504316,-0.065349594,-0.014665579,0.17193307,0.0955439,0.1201884,-0.046575624,-0.048692457,0.094130605,0.044305567,-0.14938153,-0.018131534,-0.038999017,0.029242046,0.080830395,-0.039270993,0.019472085,-0.017807417,-0.08530176,0.038480558,0.03726711,-0.015276407,-0.046983846,0.14213325,0.09248828,0.10087387,-0.057390973,0.025631275,-0.02950899,-0.17491746,-0.057811506,-0.13013661,0.10164093,0.14494182,0.004918108,-0.046810493,-0.003836623,-0.041920993,0.001291801,0.013737066,0.019926209,0.05304415,0.085909665,-0.06419418,0.103773646,0.115385965,-0.09932534,-0.13034864,-0.08573772,-0.003683789,-0.122119114,0.13075565,0.07161087,0.08788716,-0.1443342,0.087188706,0.019333584,0.12742436,0.019786283,-0.09603642,0.031947453,-0.0700815,-0.025545,0.107929245,0.048729427,0.057513013,-0.07934457,0.03476395
no2,[O-]N=O,0.001463122,-0.15991905,0.001281964,0.088164546,-0.07161009,0.02330814,-0.001188382,-0.035632145,0.058277175,-0.027974946,0.001560853,0.16857101,-0.07325188,-0.067414865,-0.13155873,-0.032539826,0.022111991,-0.029742224,-0.06859539,-0.06936097,0.08319172,0.10389875,0.10191985,-0.052758854,-0.03324405,-0.032014742,-0.025958227,-0.08870598,-0.08436885,0.13711658,0.00967571,-0.070134096,-0.03347834,0.059240177,-0.019251756,-0.027928222,-0.014170541,-0.026348932,-0.0957969,0.008467513,0.039898764,0.019378345,-0.026634596,-0.006105706,-0.07947999,0.060326934,0.061955947,0.08532887,-0.091077834,-0.01309724,-0.08666663,-0.03329737,0.07699835,0.01854286,-0.08922986,0.06747589,-0.054098163,-0.06659117,-0.028327448,0.09327381,0.068228886,-0.059187524,-0.018467711,0.18555462,0.09744628,0.12289574,-0.045794405,-0.038448546,0.10276097,0.04595005,-0.14715952,-0.004049137,-0.032722376,0.02589057,0.078041464,-0.028726723,0.022387715,-0.023168657,-0.0774032,0.051795855,0.023709206,-0.023897558,-0.045968235,0.13630106,0.08975575,0.10296907,-0.054650553,0.026515279,-0.024731461,-0.1872807,-0.06509372,-0.12507465,0.106634185,0.14313641,0.013163584,-0.039726064,-0.004683203,-0.04038588,0.009954531,0.008397483,0.030355953,0.046270594,0.08956069,-0.0653775,0.10611704,0.118776105,-0.11623191,-0.13759501,-0.085876,0.00436251,-0.12606782,0.1298533,0.07933666,0.08200464,-0.16338846,0.09829947,0.01223444,0.13233262,0.024673538,-0.08631293,0.02635885,-0.069040015,-0.034273725,0.11431543,0.052901473,0.06018602,-0.094002396,0.03154168
