meta_name,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
anhm3p_c,CC(=O)NC1=COC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)[O-])C(=O)NC(CCCC([NH3+])C(=O)[O-])C(=O)[O-],0.024509458,0.03303733,-0.061607376,0.23479481,0.015646908,-0.09741183,0.002386867,-0.08647438,-0.01658849,-0.053881943,0.022123499,0.030832458,-0.03254693,-0.048021983,-0.076716706,0.13618478,-0.04901308,-0.04837503,-0.019745067,-0.06920199,0.11674847,-0.037439473,0.034008045,0.011490111,0.026091322,-0.033687983,0.09640148,-0.12548746,-0.024294075,-0.02028036,-0.06975075,0.05026877,0.018408287,0.09068921,-0.06564489,0.03070713,0.083602525,-0.046694513,0.091975346,-0.008181109,-0.035710733,0.004722507,0.02993198,0.024032682,-0.041113246,0.050368324,-0.010455802,-0.053560525,0.03180979,0.03683766,0.030259777,-0.0431538,0.07227725,0.0442474,0.011369812,0.028287137,-0.013518818,0.005824434,-0.07892577,0.03257252,-0.023696763,-0.04669542,0.1689728,0.09002162,0.010340177,0.031455465,-0.0790621,0.034039486,0.07323912,0.10620797,-0.06255978,-0.026655877,0.0765575,-0.010342535,0.015238207,0.044746876,0.000403915,-0.020264272,-0.022366015,0.044020344,-0.05610268,-0.018819505,0.012489897,-0.015029227,0.12310975,0.04640621,0.00661197,-0.07812503,0.061629277,-0.071774915,0.012375372,-0.03720948,0.07455916,0.02829543,-0.034652725,0.04448413,-0.026971497,-0.05332283,0.04117778,-0.08061961,-0.038369384,-0.034047022,-0.07756634,0.026682109,0.035565987,-0.004754494,-0.05537429,-0.06479511,0.005317894,-0.011603297,-0.051535714,0.055279315,-0.001954693,0.062430356,-0.028650248,0.098291166,-0.13699321,0.17224503,-0.010616354,0.02670873,-0.009693276,-0.047856897,0.07055171,-0.12528956,0.052556053,0.030270364,-0.003893441,0.005768555
anhm_c,CC(=O)NC1=COC(CO)C(O)C1OC(C)C(=O)[O-],0.025348572,0.050390456,-0.06423539,0.24482965,0.016327651,-0.103970334,0.002567551,-0.091900766,-0.009870467,-0.0529477,0.011241036,0.02591173,-0.029949091,-0.053500716,-0.07925585,0.14918444,-0.061193082,-0.045684822,-0.009161811,-0.06530242,0.12275032,-0.029306497,0.04120235,0.012794841,0.036289483,-0.030073386,0.10540981,-0.14036644,-0.02488454,-0.022975193,-0.07297451,0.05456322,0.021474224,0.1044925,-0.06796917,0.037443634,0.088623114,-0.053954426,0.09329929,-0.007295976,-0.034312706,0.003486292,0.04049125,0.032905534,-0.0431756,0.04400147,-0.00165377,-0.063357666,0.031648576,0.041084696,0.03325567,-0.038113814,0.06578637,0.03594673,0.001884489,0.034484915,-0.022653712,0.007573578,-0.07475272,0.034894828,-0.02473009,-0.04047404,0.18814762,0.10337056,0.014576555,0.036033202,-0.08520678,0.037283663,0.07513912,0.1293289,-0.069882914,-0.024997063,0.07059285,-0.006418421,0.011016732,0.044007577,-0.008027751,-0.015044919,-0.027288046,0.04880918,-0.053564403,-0.015712898,0.024649136,-0.005670336,0.13591024,0.044233836,0.012151941,-0.07546908,0.056780078,-0.07651969,0.004333751,-0.048656702,0.08729497,0.033573136,-0.036087032,0.03782838,-0.032906666,-0.06726264,0.0576245,-0.10035213,-0.03678453,-0.035568275,-0.08143752,0.021768188,0.036150314,-0.008815357,-0.059299085,-0.07161572,0.006707688,-0.014507363,-0.057800256,0.07146617,-0.006197616,0.059111573,-0.030244136,0.10709772,-0.1503738,0.18050572,-0.001353356,0.027318742,-0.019861555,-0.05799801,0.08714371,-0.13078243,0.059720088,0.033149038,-0.002407429,0.015620087
feoxam_c,CC(=O)N1CCCCCNC(=O)CCC(=O)N2CCCCCNC(=O)CCC(=O)N(CCCCC[NH3+])O[Fe](O1)O2,0.02899019,0.049575426,-0.061891463,0.22930808,0.011330724,-0.10715543,0.008917308,-0.0815938,-0.010413386,-0.04768164,0.016454572,0.034675103,-0.038129926,-0.061495364,-0.07766381,0.1485545,-0.058826096,-0.052776184,-0.006266117,-0.06357312,0.117200926,-0.03669204,0.04511196,0.017572464,0.022051541,-0.02449669,0.100463815,-0.12794645,-0.025618594,-0.02462784,-0.07045015,0.046763927,0.01680941,0.10554085,-0.07448648,0.025684033,0.0925423,-0.042884566,0.08888136,-0.008882945,-0.033872068,0.014954585,0.026640471,0.018149419,-0.05096203,0.052715376,-0.007825385,-0.050836667,0.028126001,0.036472008,0.034483235,-0.052076288,0.06791015,0.038389537,0.010805707,0.029087216,-0.022059863,0.005063182,-0.07495615,0.033598315,-0.021484816,-0.037110955,0.18039677,0.101555355,0.002009873,0.042643286,-0.091026254,0.03918681,0.07592571,0.12317544,-0.070346564,-0.037095383,0.0801549,-0.012761579,0.015039809,0.045039,-0.001175796,-0.021621453,-0.015794136,0.04828476,-0.06374687,-0.019844383,0.016307153,-0.016107637,0.13120961,0.036799338,0.0105555,-0.08300362,0.0639069,-0.07113779,0.005521233,-0.043406352,0.079419054,0.03588738,-0.02284165,0.03669601,-0.035141073,-0.060702078,0.055969812,-0.0884032,-0.033012588,-0.032075915,-0.068163104,0.02855589,0.03891119,0.005368586,-0.04559315,-0.0671079,0.005410863,-0.010298124,-0.05967242,0.05932911,-0.002899872,0.07045493,-0.03325531,0.10383729,-0.15359814,0.17745899,-0.00876052,0.01935214,-0.01456914,-0.061477948,0.08254124,-0.13645224,0.05726347,0.039517198,-0.005365963,0.007159107
acgam6p_c,CC(=O)N[C@H]1C(O)O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H]1O,0.03167777,0.029853828,-0.056448128,0.19421771,0.007068769,-0.07634518,0.004975378,-0.06953075,-0.017201558,-0.047361195,0.012562472,0.028954016,-0.019711696,-0.051465746,-0.0664551,0.11390444,-0.05605726,-0.0381494,-0.006043789,-0.053291485,0.092029065,-0.020974055,0.028794797,0.016207617,0.018260559,-0.02508365,0.086665615,-0.10542395,-0.015996939,-0.024865039,-0.059226327,0.04245267,0.016165417,0.084430695,-0.05373273,0.027795322,0.07080606,-0.03821392,0.079843305,0.003718775,-0.021200676,0.003580824,0.020297918,0.019223439,-0.040514864,0.041919656,-0.001290755,-0.052446727,0.01859123,0.021930467,0.027143717,-0.033627287,0.060840793,0.026980992,0.01351115,0.024452396,-0.021301428,0.004601958,-0.069682196,0.03943559,-0.017712833,-0.03122609,0.15096426,0.089056835,0.010021838,0.04179797,-0.0746756,0.04208334,0.065227605,0.09350584,-0.06686815,-0.028268186,0.06634418,-0.00788664,0.015432365,0.03487129,-0.002551567,-0.01855543,-0.026321035,0.04601269,-0.040089384,-0.024604414,0.020662399,-0.002026788,0.10044081,0.035869423,0.010270765,-0.059323233,0.04932872,-0.061755486,0.010354427,-0.036706924,0.06945115,0.02881268,-0.028817782,0.033147972,-0.03367721,-0.053710952,0.049166173,-0.0787166,-0.019491265,-0.03350609,-0.06864166,0.016882712,0.032565676,-0.00520967,-0.047309216,-0.04730323,0.007827495,-0.010301452,-0.042727202,0.052198436,0.000573201,0.054146327,-0.021278456,0.08414544,-0.12578733,0.14613786,-0.007841006,0.028089127,-0.012340827,-0.045182373,0.07224622,-0.10983584,0.04958766,0.026093775,-0.00156405,0.004704509
chtbs6p_c,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]1O,0.032201268,0.031350553,-0.05054604,0.21692863,0.011585325,-0.08717275,0.007658545,-0.08107153,-0.008093098,-0.04447828,0.013959481,0.03549027,-0.036743615,-0.0476633,-0.07517812,0.13121353,-0.05894946,-0.048464343,-0.007859715,-0.064442255,0.104855575,-0.024632482,0.030009532,0.009169803,0.02474132,-0.030332034,0.086750425,-0.122506835,-0.020020606,-0.021302713,-0.054258052,0.045493927,0.015433978,0.09510046,-0.06981564,0.025676738,0.08667101,-0.049907442,0.08877794,0.001781509,-0.023243275,0.005786698,0.028990794,0.025302388,-0.03659776,0.03884805,0.001779234,-0.050419603,0.024242776,0.025139486,0.022978872,-0.044381857,0.05939701,0.0414228,0.009983903,0.025735382,-0.012077932,-0.005030572,-0.07053005,0.037016302,-0.011205152,-0.040309317,0.15244536,0.08882667,0.004952529,0.04007369,-0.07721965,0.040895768,0.06853309,0.10747217,-0.059393536,-0.02483518,0.06817593,-0.010276232,0.009228596,0.04123889,-0.006990506,-0.013572653,-0.022908928,0.051169034,-0.052210525,-0.027741468,0.015113918,-0.01022789,0.10823507,0.03415256,0.01069883,-0.07892754,0.050950326,-0.063543715,0.002081026,-0.033847146,0.07915877,0.040212877,-0.029994497,0.042392597,-0.030707777,-0.05099187,0.04732044,-0.075795636,-0.023968551,-0.027440876,-0.06559442,0.020925164,0.03010643,0.0075596,-0.05429424,-0.05793944,0.009864829,-0.013085273,-0.042962816,0.058089025,-0.008935013,0.057478346,-0.031615827,0.08970757,-0.13360266,0.15920116,0.002132706,0.025869131,-0.008295544,-0.05958074,0.07317141,-0.11541113,0.06144565,0.037455212,-0.0049723,0.010542349
acgam_c,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,0.030593676,0.034850255,-0.058382828,0.20608912,0.018206265,-0.07712224,0.005938561,-0.07525658,-0.014408339,-0.047803823,0.010789587,0.03222146,-0.026660146,-0.05315398,-0.059669405,0.13036522,-0.05102328,-0.04526226,-0.007473016,-0.06483608,0.09523928,-0.030595452,0.030765675,0.009529977,0.031226514,-0.01862043,0.07746248,-0.115617126,-0.029496893,-0.030800058,-0.05496195,0.0363023,0.019150335,0.0879326,-0.05723813,0.024615776,0.08549803,-0.044827893,0.0784857,-0.009089467,-0.024985366,0.002839727,0.030049844,0.018740019,-0.046262562,0.032784708,0.000934276,-0.04227889,0.025199268,0.028463231,0.022507042,-0.032532945,0.054453798,0.026121782,0.006701333,0.02904279,-0.023769815,0.009493122,-0.062312026,0.032471575,-0.018086871,-0.040146787,0.14577462,0.08066739,0.013143015,0.031348914,-0.066301905,0.03953858,0.06924962,0.097253926,-0.06942851,-0.02058585,0.06215452,-0.001549214,0.012093184,0.041403733,-0.006715638,-0.015238569,-0.01762148,0.038368393,-0.04057635,-0.013905273,0.009031214,-0.007134371,0.11167255,0.03449193,-0.000457267,-0.061480075,0.043566484,-0.06694463,0.007952325,-0.041572887,0.068408884,0.03606316,-0.028211871,0.0395399,-0.032336123,-0.04994945,0.038292956,-0.080899134,-0.026875068,-0.037156332,-0.06036311,0.016954191,0.032215707,-0.000680648,-0.046395794,-0.05516426,0.014047705,-0.007098005,-0.042700086,0.060239818,-0.0069188,0.049951356,-0.029492859,0.09066417,-0.12311196,0.15759777,-0.00380352,0.018564822,-0.011416221,-0.056418855,0.062235564,-0.11282961,0.04672363,0.021792231,0.000402739,0.010451619
murein3p3p_p,CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[*])[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)[O-])C(=O)[O-])O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O[*])[C@H](O)[C@H]3NC(C)=O)[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)[O-])C(=O)[O-])[C@H]2NC(C)=O)[C@@H]1O,0.026794435,0.0288933,-0.06801456,0.23017478,0.026749438,-0.09053296,-4.09E-07,-0.0828609,-0.017891452,-0.056175787,0.020638403,0.03753223,-0.03140401,-0.054626383,-0.07973362,0.1420344,-0.05345855,-0.042924646,-0.018892072,-0.05922884,0.10451696,-0.034789067,0.033866074,0.017868975,0.03027909,-0.032841846,0.09879111,-0.123535365,-0.028753133,-0.03446522,-0.058799755,0.04025478,0.02924382,0.09359144,-0.067336485,0.024157388,0.0873519,-0.0479869,0.09205114,-0.009507135,-0.030787209,0.01500275,0.02529288,0.02015792,-0.047043867,0.046405885,0.001818054,-0.04678197,0.031909727,0.03735467,0.017204124,-0.037580058,0.059759896,0.03232309,0.01646855,0.028408902,-0.017867548,0.009049824,-0.07710633,0.03683532,-0.028298393,-0.038491074,0.16255344,0.09698357,0.000247908,0.030173032,-0.07051618,0.038622346,0.065254234,0.11122539,-0.07104359,-0.026811182,0.078583114,-0.000991462,0.011906447,0.04993767,-0.005405468,-0.024565937,-0.022432802,0.043161,-0.056937087,-0.030034488,0.019686034,-0.012221499,0.1184557,0.046593983,0.012729473,-0.07301648,0.053161968,-0.07581613,0.006865077,-0.038789596,0.08273952,0.03145633,-0.02593861,0.0392625,-0.038335837,-0.04618281,0.054781057,-0.08903514,-0.025242647,-0.03441745,-0.07206707,0.025048625,0.0428819,0.004389243,-0.05629232,-0.06408338,0.017067429,-0.014434008,-0.051042587,0.0720702,2.30E-05,0.058233924,-0.022382725,0.10743537,-0.14371723,0.17693777,-0.007298217,0.015354618,-0.023181578,-0.04772094,0.072213985,-0.12556557,0.052173603,0.032149926,0.002516742,0.014212158
ugmda_c,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-],0.031864982,0.04075857,-0.06313181,0.24536468,0.01258501,-0.09330987,0.004105697,-0.07833396,-0.012536263,-0.053948827,0.014779508,0.03055237,-0.027229363,-0.060481507,-0.08320234,0.15471025,-0.052239098,-0.051886063,-0.006602976,-0.06970256,0.11253341,-0.03491972,0.040245287,0.017424786,0.03373411,-0.036739696,0.10283468,-0.13513596,-0.027457602,-0.030407364,-0.07195639,0.05218059,0.027342426,0.10655319,-0.07959098,0.024068981,0.09478342,-0.055867095,0.099702716,0.00020752,-0.03989296,0.011289305,0.037497446,0.029520577,-0.044673074,0.049013462,0.003299909,-0.0510251,0.033093806,0.042244267,0.027431114,-0.03943825,0.064848185,0.036532223,0.014406359,0.028463122,-0.019990405,-0.002386374,-0.082165405,0.04006391,-0.022532538,-0.050881583,0.16841215,0.092322186,0.006261549,0.04395628,-0.088778555,0.04751111,0.07387806,0.12409746,-0.06524925,-0.029644351,0.07664864,-0.009555371,0.00313776,0.04077078,0.000730103,-0.020275095,-0.028973814,0.058752425,-0.052367643,-0.025990551,0.013830216,-0.002178591,0.12644932,0.03705323,0.001449214,-0.07732451,0.06212798,-0.07247424,0.002765052,-0.044346813,0.08799012,0.027308075,-0.027141178,0.04184959,-0.035136588,-0.056563307,0.05859249,-0.08943122,-0.028974129,-0.041491285,-0.07532387,0.026178379,0.03996949,-0.000441497,-0.057338513,-0.07184446,0.013592223,-0.004742693,-0.046289198,0.072042406,-0.005575213,0.06735351,-0.028953316,0.10386666,-0.14161302,0.18243307,0.00140715,0.025206035,-0.022023393,-0.06356159,0.083759315,-0.123386845,0.052650988,0.030975398,0.005054062,0.00281682
ugmd_c,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)[O-])C(=O)[O-],0.024434304,0.04004062,-0.05350129,0.22735742,0.022064267,-0.083974764,0.007027526,-0.083080515,-0.00719024,-0.05378127,0.024321344,0.031984847,-0.02794468,-0.048859134,-0.07037357,0.13278122,-0.06202058,-0.037866555,-0.012260683,-0.06270831,0.110773586,-0.034643475,0.037393514,0.007281561,0.025872277,-0.030611249,0.092708245,-0.1200013,-0.019857708,-0.0236011,-0.058621597,0.046851937,0.020446355,0.0876597,-0.06183288,0.03402993,0.07993861,-0.050454386,0.09176216,-0.009352008,-0.024975944,0.006120294,0.022985939,0.015298639,-0.04042816,0.047712065,-0.008328722,-0.056884088,0.024187863,0.032525707,0.026987627,-0.036957502,0.070185244,0.037272256,0.003920988,0.03280878,-0.022085654,-0.005108241,-0.07024406,0.030880474,-0.014095733,-0.03468131,0.17012593,0.09275912,0.007081832,0.03325995,-0.08060678,0.045355212,0.06697346,0.11455116,-0.060812004,-0.028476996,0.06387422,-0.0020216,0.004528114,0.04541666,0.004185687,-0.022550939,-0.019170286,0.04868999,-0.059762187,-0.020635435,0.018725364,-0.0154077,0.12151091,0.041811604,0.007010105,-0.07337531,0.058973607,-0.06684286,0.012144545,-0.043251198,0.07747587,0.02801648,-0.028915511,0.0388813,-0.03852787,-0.04696231,0.04743559,-0.08317897,-0.033586297,-0.028312022,-0.06550016,0.015646739,0.02828261,-0.001525918,-0.053300187,-0.062716,0.005537954,-0.002092386,-0.044236176,0.06293242,-0.011094755,0.05976551,-0.0220377,0.1027867,-0.13532217,0.17178938,-0.007735171,0.027449861,-0.019850101,-0.05010936,0.07126375,-0.11322885,0.05987395,0.021797061,-0.006202952,0.003768013
uamr_c,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)[O-],0.026578434,0.040505003,-0.0606903,0.22180447,0.011303282,-0.09675582,0.005817679,-0.07154174,-0.012564517,-0.040918816,0.01687156,0.03319066,-0.025378216,-0.055480305,-0.0647841,0.13226257,-0.0633489,-0.04117533,-0.012710755,-0.068730555,0.107134424,-0.035120297,0.039601482,0.004440143,0.022582844,-0.029086828,0.09519339,-0.12238645,-0.028203534,-0.026615622,-0.05687468,0.038192544,0.015940223,0.085223675,-0.06422153,0.025041144,0.08917546,-0.04330747,0.08741425,-0.003729185,-0.024603968,0.011781053,0.034596417,0.022738967,-0.045227114,0.042747837,0.004141026,-0.05530193,0.02571339,0.033487882,0.018000407,-0.037112918,0.06514725,0.03813383,0.008363755,0.031776138,-0.014521439,-0.004178134,-0.0795846,0.038162775,-0.010293283,-0.047125787,0.1535473,0.09525456,0.002820417,0.04131089,-0.075984776,0.035321157,0.07171737,0.11461915,-0.06859223,-0.03157104,0.0668168,-0.011217995,0.009348924,0.04976044,0.003357927,-0.022531573,-0.018153084,0.049661126,-0.05494439,-0.024624303,0.014828884,-0.001755048,0.12298102,0.03551278,-0.001613437,-0.07924685,0.047658127,-0.071060374,0.004683271,-0.042744372,0.07366723,0.03202811,-0.025608834,0.04355149,-0.035448607,-0.047329888,0.053196844,-0.092293225,-0.03292282,-0.03343525,-0.06131021,0.016268134,0.03338295,-0.008177729,-0.04958314,-0.056021318,0.01762941,-0.00582496,-0.049846455,0.064680405,-0.003290065,0.051067844,-0.021908464,0.096529305,-0.1367356,0.16495493,-0.009214881,0.02467249,-0.020295331,-0.04709248,0.06717878,-0.119412884,0.05234684,0.03055195,0.001031338,0.008564574
uaccg_c,CC(=O)N[C@H]1[C@@H](OP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)O[C@H](CO)[C@@H](O)[C@@H]1OC(=C)C([O-])=O,0.024049118,0.039124258,-0.05612988,0.22372487,0.007878353,-0.09156551,0.014770956,-0.08611122,-0.007752942,-0.041253835,0.01999235,0.022235323,-0.03649685,-0.049605645,-0.075205915,0.14239858,-0.05695227,-0.03832503,-0.007052691,-0.061537936,0.11413447,-0.033781353,0.03913503,0.015300304,0.021658039,-0.025822032,0.08495752,-0.119166456,-0.026387582,-0.028557306,-0.061042182,0.04859085,0.021682866,0.10210969,-0.06376598,0.03505598,0.09134114,-0.054549545,0.0956334,-0.005345618,-0.025715694,0.010512724,0.0377311,0.029063389,-0.036295444,0.04389581,0.000463502,-0.046152722,0.02951323,0.03954146,0.025038585,-0.035933506,0.069558375,0.03504904,0.008265439,0.02897806,-0.017087819,-0.007892653,-0.07608942,0.042784683,-0.013222314,-0.03460459,0.16086298,0.09773507,0.010383895,0.04367367,-0.07350273,0.04180605,0.073631175,0.116852686,-0.07152238,-0.023950368,0.07166855,-0.005252959,0.015103127,0.048492268,-0.001067139,-0.021969084,-0.023257328,0.045854766,-0.04762914,-0.028437437,0.014940028,-0.003762609,0.122350164,0.0407408,-0.00253922,-0.0717679,0.05049235,-0.08076053,0.011778119,-0.03757185,0.07629158,0.0381169,-0.029905183,0.037187245,-0.031072902,-0.05858645,0.05106077,-0.09270226,-0.030587738,-0.04084904,-0.0707278,0.025637036,0.027452972,0.000313601,-0.048977576,-0.060375687,0.008685552,-0.007138907,-0.049353134,0.062393926,-0.002260484,0.06002423,-0.029411174,0.10522782,-0.14377517,0.17643127,-0.007115262,0.019843686,-0.023648812,-0.06079801,0.07238061,-0.11732682,0.061758183,0.03173818,-0.005775036,0.011362646
o16a4und_p,CC(=O)N[C@H]1[C@@H](O[C@@H]2[C@@H](O)[C@H]([C@H](O)CO)O[C@H]2OC[C@H]2O[C@H](O[C@@H]3[C@@H](O)[C@H](C)O[C@@H](O[C@H]4[C@H](O)[C@@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)O[C@H](O[C@@H]5[C@@H](O)[C@H]([C@H](O)CO)O[C@H]5OC[C@H]5O[C@H](O[C@@H]6[C@@H](O)[C@H](C)O[C@@H](O[C@H]7[C@H](O)[C@@H](CO[C@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(\C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]7NC(C)=O)[C@@H]6OC(C)=O)[C@H](O)[C@@H](O)[C@@H]5O)[C@@H]4NC(C)=O)[C@@H]3OC(C)=O)[C@H](O)[C@@H](O)[C@@H]2O)O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O[C@H]2O[C@H](CO[C@@H]3O[C@@H]([C@H](O)CO)[C@H](O)[C@H]3O[C@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O[C@H]5O[C@H](CO[C@@H]6O[C@@H]([C@H](O)CO)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4OC(C)=O)[C@H]3NC(C)=O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1OC(C)=O,0.01481302,0.022004861,-0.061139733,0.20843957,0.011978115,-0.080065124,-0.00398394,-0.077594295,-0.021065522,-0.05662882,0.021604622,0.04214273,-0.043204576,-0.05478812,-0.073815994,0.13051355,-0.06319262,-0.046380147,-0.019087825,-0.07064846,0.10233079,-0.04217718,0.039940055,-0.007440263,0.04723803,-0.03246631,0.07790608,-0.10986039,-0.025374608,-0.014432133,-0.053111225,0.029900126,0.026014568,0.08511968,-0.066560276,0.03700932,0.08417733,-0.054138493,0.08057699,-0.003208591,-0.024160989,-0.006459302,0.034720216,0.004061332,-0.03067865,0.02947084,-0.006937305,-0.04339137,0.016054643,0.035677563,0.02288564,-0.026520194,0.07387569,0.03866024,-0.001219101,0.023427675,-0.022304883,0.005109066,-0.071228854,0.029704671,-0.014223394,-0.029806707,0.1469663,0.08467219,-0.005286356,0.03264379,-0.06960988,0.026570294,0.07098724,0.098674215,-0.05947981,-0.038342223,0.07768247,0.001407966,0.003483489,0.05408933,-0.012292861,-0.026103565,-0.004933927,0.0336087,-0.03712961,-0.025777506,0.010711107,-0.02067606,0.10066527,0.041427318,0.013080546,-0.08070702,0.05194907,-0.061015785,0.003375968,-0.028489023,0.0724936,0.04654188,-0.037880685,0.040588234,-0.022648599,-0.03477753,0.03834192,-0.091086686,-0.014478119,-0.020397345,-0.06619647,0.011782808,0.036471263,0.002932687,-0.034344923,-0.065387085,0.006489796,-0.002006018,-0.028606387,0.05873853,0.003279607,0.050703544,-0.022456715,0.09730313,-0.122447535,0.16345684,0.005216527,0.024393639,-0.018292978,-0.05488733,0.07170917,-0.10622812,0.051709104,0.025666235,0.008819816,0.003797976
uacmamu_c,CC(=O)N[C@H]1[C@@H](O)[C@H](O)[C@H](O[C@@H]1OP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O)C([O-])=O,0.027248941,0.03179324,-0.059241015,0.22993544,0.023085555,-0.08988413,0.016267523,-0.08464008,-0.009468009,-0.044415098,0.021573244,0.024433924,-0.027084751,-0.06310488,-0.072657704,0.13634934,-0.056311563,-0.04294547,-0.014024189,-0.06380848,0.1187371,-0.025200881,0.043137286,0.005621838,0.024613649,-0.028496437,0.09862831,-0.13128953,-0.017624501,-0.031153845,-0.06974631,0.051703855,0.030574448,0.094978474,-0.06762387,0.035986673,0.08481223,-0.04877819,0.092874944,0.000594386,-0.023698473,0.005403789,0.039056677,0.025614114,-0.05016296,0.05074557,0.004655754,-0.04931189,0.03527578,0.035196077,0.019001547,-0.034091875,0.07381221,0.033472598,0.000597673,0.03228309,-0.017651727,0.00614473,-0.07825087,0.0316467,-0.013257638,-0.040220186,0.16793904,0.09464965,0.005011054,0.031936415,-0.075765975,0.034992322,0.072193414,0.11435973,-0.077180594,-0.024197282,0.07103377,-0.014203574,0.012832281,0.04755631,0.001214526,-0.014634136,-0.029121947,0.04616332,-0.046917055,-0.028067507,0.012621594,-0.005051635,0.11827928,0.046229456,0.006370517,-0.06976485,0.058303542,-0.0792437,0.006093586,-0.04575187,0.076929234,0.03962778,-0.029227171,0.03778346,-0.027586823,-0.049469978,0.045420166,-0.084861934,-0.028234612,-0.03593436,-0.068074964,0.018824605,0.030663053,-0.008747873,-0.04510002,-0.065128796,0.015075365,-0.005129755,-0.05080651,0.069014005,-0.005206256,0.065983586,-0.027718343,0.09539678,-0.13870329,0.16777825,-0.009787326,0.031527366,-0.01493728,-0.054999765,0.06947012,-0.11822781,0.06437236,0.03919475,-0.007531523,0.013590757
