Mol,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
phphhlipa_c,[H][C@@](O)(CCCCCCCCCCC)CC(=O)N[C@@]1([H])[C@@]([H])(OP([O-])([O-])=O)O[C@]([H])(CO[C@]2([H])O[C@]([H])(CO[C@@]3(C[C@@]([H])(OC4(CC([H])(O)C([H])(O)C([H])(O4)C([H])(O)CO)C([O-])=O)[C@@]([H])(OC4([H])OC([H])([C@@]([H])(O)CO)[C@@]([H])(OP([O-])([O-])=O)[C@]([H])(OC5([H])OC([H])([C@@]([H])(O)COC6([H])OC([H])(C([H])(O)CO)C([H])(O)C([H])(O)C6([H])O)[C@@]([H])(OP([O-])([O-])=O)[C@]([H])(O)[C@]5([H])O)[C@]4([H])O)[C@]([H])(O3)[C@]([H])(O)CO)C([O-])=O)[C@@]([H])(OP([O-])([O-])=O)[C@]([H])(OC(=O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@]2([H])NC(=O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@@]([H])(O)[C@]1([H])OC(=O)C[C@]([H])(O)CCCCCCCCCCC,0.049341165,-0.04317043,-0.10868121,0.08702731,0.021711411,-0.1131757,-0.03460189,-0.10680481,0.017154627,-0.081806555,-0.103452,0.04460023,-0.11007496,0.035665784,-0.020012978,0.091526255,-0.09047677,-0.022262577,-0.09495575,0.022929657,-0.012921777,0.05575556,0.0316694,0.000177359,0.00576013,0.013495659,0.06030503,-0.10336408,-0.031788714,0.00379263,-0.022183448,-0.007883088,-0.003220807,0.01602395,-0.021920133,0.000747622,-0.002333726,-0.015632914,0.012585368,0.025225807,-0.12738922,-0.08604931,-0.005800288,-0.007976362,-0.01813708,-0.010990154,0.004701272,0.056650456,0.002148219,-0.046446227,0.041507185,-0.08671119,0.12269325,-0.09030426,-0.03765145,0.025906453,-0.015734859,-0.04611372,-0.07645808,0.034381077,-0.005428837,0.068723366,0.12075325,0.08485378,0.046933394,-0.015890881,-0.03516867,-0.04848168,0.14223234,0.083142385,-0.015612246,-0.010737787,0.07027895,-0.036559906,0.033754054,-0.080558024,-0.03814716,-0.009063608,-0.062362134,0.040892452,-0.05170196,-0.08565926,-0.02318772,0.006868945,0.024196034,-0.001476449,-0.022040546,-0.035949774,0.15910694,-0.026473787,0.08496851,-0.06549504,-0.021222891,0.05904771,0.0797561,0.04230482,0.07900455,-0.08305357,-0.019971473,-0.11377564,0.044557452,0.032934222,0.10527115,-0.016165093,0.016928235,0.005282746,-0.005697841,0.05721871,0.028867505,-0.013652673,-0.06918212,0.060955625,-0.01619359,0.012251672,-0.048677668,0.074006975,-0.06705592,-0.037947502,0.029450977,0.023135763,0.027276004,0.013355156,0.011558108,-0.05407379,0.005057202,0.10932605,0.08451875,-0.051952355
phpyr_c,[O-]C(=O)C(=O)Cc1ccccc1,0.050720442,-0.016942976,-0.12724404,0.074451685,0.01871531,-0.112599194,-0.030355174,-0.11028923,0.000835231,-0.091494896,-0.08524937,0.055645436,-0.122215904,0.035954967,-0.022151414,0.08933271,-0.08285457,-0.007109198,-0.07783721,0.034007277,0.013650694,0.06539852,0.02673698,0.015910005,0.035097618,0.018978208,0.07119131,-0.11709085,-0.024024332,0.011093744,-0.014299513,-0.018571012,-0.01120048,0.013552088,-0.00983277,-0.024118492,0.004991542,-0.004589894,0.005903357,0.026756816,-0.12873401,-0.07181978,-0.001206554,0.011455525,-0.026920285,-0.013590863,0.003960399,0.046462715,-0.013262195,-0.04389524,0.059822377,-0.089345045,0.118192144,-0.09689169,-0.026635362,0.054336723,-0.013892909,-0.037304994,-0.0768393,0.045231525,-0.02626209,0.05557825,0.14150655,0.071595505,0.052761152,-0.027533362,-0.040500958,-0.029221643,0.13658501,0.0693718,-0.025131375,-0.02935238,0.08450918,-0.014764826,0.0501706,-0.07384957,-0.047295988,-0.01523426,-0.050987944,0.060056783,-0.067499295,-0.08283174,-0.033439737,0.025866361,0.047068983,0.017204141,-0.014278034,-0.028343758,0.14208665,-0.042967416,0.09885219,-0.06804994,-0.041927986,0.053625233,0.08116865,0.0306545,0.0881437,-0.08927676,0.001754458,-0.12725629,0.025200708,0.02364438,0.093775615,-0.025621928,0.01122791,-0.004352484,-0.013176067,0.051342446,0.024684437,-0.023699073,-0.06517048,0.06308549,0.006387734,-0.000285656,-0.054667618,0.06805403,-0.09885808,-0.008769007,0.017792944,0.007160601,0.023908895,0.028163055,0.03507025,-0.044175338,-0.002464364,0.07846757,0.0711656,-0.046705946
phthr_c,C(=O)([O-])[C@@H]([NH3+])[C@H](O)COP([O-])(=O)[O-],0.057815384,-0.010294734,-0.12627023,0.08174341,0.026188573,-0.107238375,-0.031466495,-0.110822245,0.00902359,-0.094668925,-0.09750157,0.045806747,-0.11202577,0.035891186,-0.017865688,0.08980223,-0.07753323,-0.00761627,-0.07300855,0.03324897,0.022359896,0.062488817,0.02460072,0.015502204,0.03437029,0.012118257,0.066279955,-0.10601235,-0.030164344,0.005043726,-0.027426396,-0.03246138,-0.002675579,0.014679223,-0.01921269,-0.02011366,0.004603606,-0.014344852,-0.00362902,0.015482487,-0.112533726,-0.07293437,0.003280311,0.016854946,-0.033795163,-0.011215162,-0.005169139,0.045071863,-0.006690029,-0.046259355,0.052737527,-0.09213491,0.10947857,-0.085008994,-0.015587575,0.0460604,-0.021934371,-0.036668487,-0.077766545,0.05551412,-0.015471911,0.05657178,0.131789,0.07748676,0.05183331,-0.01275003,-0.0343543,-0.035204127,0.1422698,0.06703854,-0.012729371,-0.025260406,0.075643264,-0.009524815,0.046366688,-0.072167166,-0.04113223,-0.010309043,-0.05099288,0.066907056,-0.0655754,-0.07230664,-0.02253323,0.021653822,0.05407678,0.01511262,-0.008300532,-0.026850734,0.14675465,-0.04898294,0.09906364,-0.06392194,-0.047410678,0.051111624,0.067332976,0.032570645,0.07811859,-0.087853104,0.012093313,-0.13184492,0.031644065,0.014962507,0.09962199,-0.019294908,0.015824059,0.004162839,-0.017226629,0.05331551,0.031021066,-0.020610336,-0.055553254,0.060471855,0.00064341,0.003092767,-0.056561626,0.07418553,-0.09668578,-0.011253586,0.016968058,0.012051621,0.015217101,0.027083324,0.034384064,-0.0406943,0.002397159,0.079109065,0.071379885,-0.03248855
pime_c,[O-]C(=O)CCCCCC([O-])=O,0.030168792,-0.011574686,-0.08938083,0.0528871,0.009630729,-0.07099657,-0.024472987,-0.08166005,0.009636289,-0.06710305,-0.06676131,0.030764604,-0.08481197,0.018527966,-0.016662203,0.06405214,-0.04561222,-0.0093783,-0.05750554,0.02051235,0.004429813,0.041942716,0.013612513,0.00379796,0.018910294,0.004207911,0.043508053,-0.08012523,-0.012723146,-0.000557473,-0.011042238,-0.014514397,-0.004972928,0.004762414,-0.01310442,-0.019647308,0.006763898,-0.008030852,0.004362182,0.016091414,-0.08457848,-0.05469562,-0.003151035,0.004589451,-0.023933744,-0.016997581,0.006939837,0.039301388,-0.007387729,-0.02948291,0.038218256,-0.071112104,0.07987112,-0.059803724,-0.019321512,0.040255126,-0.019110668,-0.026030133,-0.052551534,0.037383027,-0.018099006,0.042401094,0.092575856,0.04865015,0.03911344,-0.008987782,-0.025114644,-0.02853904,0.09589074,0.04198814,-0.013552047,-0.014856624,0.056080393,-0.006488193,0.023247208,-0.051004138,-0.029720586,-0.01353779,-0.027171168,0.03696391,-0.040595043,-0.04788516,-0.016751397,0.023798648,0.03858971,0.014356793,-0.010382752,-0.012090012,0.09166234,-0.03413526,0.06658834,-0.044697087,-0.035694502,0.0347517,0.049549595,0.025011024,0.059913393,-0.056608763,-0.000468999,-0.08588292,0.022014765,0.010725544,0.074964054,-0.012560601,0.01177866,-0.00287316,-0.004343255,0.03646428,0.013951416,-0.01807775,-0.048617214,0.039048284,0.001678896,0.00898892,-0.039132748,0.046128675,-0.07374082,-0.00341732,0.006350977,0.007067634,0.012038309,0.026266407,0.027255574,-0.031668086,0.006330176,0.0635197,0.059412047,-0.020878829
pmcoa_c,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCC([O-])=O,0.04906336,-0.010947115,-0.10642411,0.05635756,0.01735668,-0.09231321,-0.037070874,-0.09776908,-0.000319772,-0.07688482,-0.078089416,0.033905465,-0.10331459,0.03822028,-0.023629382,0.07443249,-0.06925975,0.005386455,-0.063785315,0.032452844,0.01813291,0.06344478,0.02736973,0.017385805,0.020268625,0.019510161,0.066506706,-0.093018755,-0.029282637,0.01408602,-0.021808684,-0.016488507,-0.009333932,0.014117648,-0.015060505,-0.022152556,0.011911713,-0.008556065,-0.000436338,0.019348528,-0.10525754,-0.059395343,0.004584528,0.002812564,-0.025466671,-0.022166854,0.004391065,0.029722037,-0.009606181,-0.03971794,0.057260085,-0.08517894,0.09883432,-0.07968661,-0.009048585,0.05057672,-0.016373917,-0.03309061,-0.05705685,0.039617382,-0.025939269,0.04825846,0.12221727,0.07465189,0.046722643,-0.020903219,-0.021036113,-0.023263576,0.12058843,0.049991183,-0.013597223,-0.022553843,0.07079765,-0.005419063,0.03428013,-0.06021149,-0.041065138,-0.001343692,-0.041649856,0.05733602,-0.06321762,-0.060136925,-0.030387504,0.021862442,0.042211037,0.008783047,-0.010492377,-0.025572421,0.11802029,-0.048598066,0.09204494,-0.058591295,-0.037046734,0.041182216,0.065759845,0.016714135,0.06633648,-0.08924406,0.016909061,-0.1007758,0.025852337,0.013001241,0.08745763,-0.024080493,0.008871404,0.005573511,-0.0109875,0.03385144,0.025952948,-0.01623368,-0.056284357,0.04694442,-0.000890634,-0.004224228,-0.054807484,0.06976243,-0.098994635,-0.000899799,0.015532664,0.005664528,0.011751996,0.033140395,0.02500885,-0.043855004,-0.005756929,0.07088809,0.062927954,-0.02956936
pmtcoa_c,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12,0.048848834,-0.015416132,-0.11010363,0.06737788,0.013754998,-0.094797395,-0.022825383,-0.097752534,0.000155143,-0.08154178,-0.07475678,0.04331039,-0.10758159,0.028571649,-0.021857122,0.07035332,-0.07325252,-0.013531975,-0.062508754,0.027136441,0.010874291,0.049672764,0.020216104,0.010691369,0.014370672,0.011668382,0.06583184,-0.090063564,-0.028333861,0.007184376,-0.013527793,-0.028599458,-0.00970587,0.007839806,-0.015481148,-0.010755275,-0.001818689,-0.012644382,0.001781799,0.01627254,-0.09720872,-0.0661883,0.00247094,0.012048444,-0.024910733,-0.020678788,0.003142698,0.04108164,-0.012751252,-0.036726404,0.043504555,-0.076872945,0.09000577,-0.08443306,-0.017576985,0.035501674,-0.026459355,-0.023590254,-0.062571436,0.03490233,-0.015561209,0.048431378,0.114099555,0.07391167,0.0510855,-0.012933044,-0.030180242,-0.029817214,0.122621685,0.0556018,-0.01404213,-0.027962917,0.06018785,-0.004253723,0.034274124,-0.06354822,-0.037012104,-0.01120071,-0.035854083,0.05823311,-0.059453193,-0.064436905,-0.031096566,0.028241638,0.04722282,0.010203013,-0.00834357,-0.024701454,0.1284129,-0.037153356,0.086541876,-0.05442141,-0.036627654,0.049600516,0.065949686,0.032707084,0.06509586,-0.0804615,0.01202963,-0.10845351,0.021499325,0.020143656,0.085075565,-0.021662662,0.009956489,0.004185932,-0.022114905,0.03863117,0.026413826,-0.014193331,-0.04705888,0.048860785,-0.002626547,0.008107612,-0.05077276,0.063263305,-0.089522466,-0.001376714,0.020137234,0.00404918,0.014502496,0.026849784,0.020430224,-0.037376493,-0.00177994,0.07374199,0.06196178,-0.02583547
pmtcoa_x,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12,0.04951944,-0.005673158,-0.10651865,0.059226602,0.016573325,-0.0923608,-0.025768964,-0.08574706,-6.66E-05,-0.07721946,-0.08211667,0.037548218,-0.09930663,0.02535258,-0.018715255,0.08281932,-0.06256635,-0.011413174,-0.059721056,0.021783762,0.01236052,0.060064524,0.024924297,0.009050243,0.02447395,0.014219322,0.067085885,-0.09450303,-0.02280183,0.013394694,-0.01635328,-0.01980852,-0.016727732,0.019032307,-0.007349597,-0.014800908,0.006802057,-0.008156939,-0.003328647,0.016844887,-0.107491046,-0.06548438,-0.000105933,-0.001250143,-0.02117187,-0.01814829,2.41E-05,0.044061434,-0.006057278,-0.05225189,0.04540884,-0.077006385,0.09736096,-0.07403937,-0.010672543,0.04295388,-0.012835852,-0.028961668,-0.06563666,0.045383085,-0.024441615,0.051795926,0.11554328,0.067369595,0.04758895,-0.02239799,-0.032774817,-0.021264803,0.10845063,0.063080125,-0.003088499,-0.024243617,0.07495423,-0.011861917,0.045140907,-0.056105632,-0.037051693,0.001526152,-0.034272898,0.05211468,-0.06430832,-0.0747861,-0.032616433,0.028382791,0.041069534,0.010444216,-0.005854645,-0.028663622,0.12027311,-0.036162585,0.085223906,-0.05395387,-0.03395924,0.04694182,0.05801744,0.020985711,0.07444334,-0.07803452,0.016897034,-0.100693725,0.022498343,0.026226569,0.07883652,-0.028037623,0.013013735,0.001947763,-0.01581346,0.03412472,0.020694103,-0.020464348,-0.04282734,0.04346019,-0.002265601,-0.006507599,-0.046510108,0.067977145,-0.0936358,-0.001477004,0.00996547,0.007416684,0.010606923,0.031734478,0.024293324,-0.0320248,-0.005984439,0.06305561,0.061853483,-0.036817376
pnto__R_c,CC(C)(CO)[C@@H](O)C(=O)NCCC([O-])=O,0.061087247,-0.011676384,-0.14523086,0.08842033,0.033549372,-0.13162018,-0.049607597,-0.13166468,0.014926532,-0.11263544,-0.10257999,0.058754433,-0.14195646,0.042499937,-0.024338726,0.104126416,-0.086435966,-0.00237196,-0.10109298,0.04038947,0.021394385,0.071674794,0.02802982,0.010145864,0.03112555,0.013267368,0.088447146,-0.12597904,-0.03500299,0.009991244,-0.028937083,-0.026413146,-0.014828141,0.016917337,-0.02348585,-0.031241374,0.001284972,-0.012994879,0.008992938,0.022603052,-0.14822166,-0.09036894,-0.002893655,0.012929315,-0.036629487,-0.026587214,3.33E-05,0.047855403,-0.019869676,-0.057155278,0.07697845,-0.11478521,0.1337566,-0.11013991,-0.022742046,0.06972658,-0.027230004,-0.05154256,-0.09021213,0.053755745,-0.025096888,0.067149825,0.15493736,0.09146972,0.05788247,-0.019852798,-0.047734194,-0.042549312,0.16176736,0.07651483,-0.02361241,-0.024083378,0.08886513,-0.012456474,0.04463637,-0.078652516,-0.056991603,-0.01565254,-0.050357237,0.08060854,-0.074180454,-0.091598466,-0.041420516,0.039118953,0.063203804,0.004817645,-0.012990224,-0.029191345,0.17425473,-0.05816246,0.12435491,-0.08936481,-0.04896651,0.064223856,0.08079492,0.036227595,0.09515176,-0.107360266,0.011085022,-0.15473421,0.04348399,0.024465196,0.11998322,-0.029080372,0.027178649,0.004932047,-0.021222543,0.05698168,0.03668624,-0.015957797,-0.06558532,0.07285517,0.001011522,0.005172826,-0.06908634,0.08668783,-0.12247707,-0.013666473,0.014424593,0.021234956,0.019244725,0.027931336,0.037480876,-0.04999362,-0.003208322,0.091434635,0.084563054,-0.05537674
pnto__R_e,CC(C)(CO)[C@@H](O)C(=O)NCCC([O-])=O,0.070283115,-0.010956643,-0.15740013,0.09042085,0.023022477,-0.1331768,-0.045001853,-0.13654728,0.016436204,-0.121419884,-0.11148886,0.060111105,-0.14250378,0.03986076,-0.026154445,0.11694589,-0.09955367,-0.000227429,-0.092684634,0.040440675,0.017014427,0.08461046,0.039538056,0.022261113,0.03858553,0.012748219,0.09047797,-0.1432488,-0.028299907,0.015438461,-0.031006623,-0.025855156,-0.004111636,0.024000853,-0.01863539,-0.027094468,0.003223373,-0.009537521,-0.004648107,0.023414342,-0.1540405,-0.10106231,-0.00680233,0.008963036,-0.041657396,-0.025240818,-0.001173093,0.056462694,-0.017410498,-0.059435867,0.08124452,-0.1111642,0.13878515,-0.115865216,-0.028996963,0.05846515,-0.026886888,-0.049918562,-0.09113312,0.06639648,-0.025333319,0.065694064,0.17180347,0.09465308,0.069603704,-0.020890579,-0.03985535,-0.035052218,0.17015111,0.09246108,-0.017772129,-0.02471567,0.10629623,-0.014020011,0.044463437,-0.0837294,-0.054267887,-0.010917165,-0.06691136,0.075257964,-0.089684375,-0.09254885,-0.04428598,0.029682241,0.06076445,0.012934363,-0.012005516,-0.02697819,0.18169916,-0.05807679,0.1307227,-0.09465549,-0.05279899,0.058046807,0.091752805,0.035313852,0.102537446,-0.122002244,0.01913515,-0.15041399,0.038966015,0.026914584,0.12639196,-0.033730976,0.020961544,-0.005368139,-0.013703932,0.05716039,0.037523057,-0.025921104,-0.0788755,0.08002161,-0.004121584,0.005334872,-0.07547074,0.09388119,-0.13031115,-0.005948747,0.012728188,0.02144824,0.025499485,0.039843746,0.0410892,-0.052614212,-0.00508886,0.09840048,0.08980598,-0.042131864
pnto__R_p,CC(C)(CO)[C@@H](O)C(=O)NCCC([O-])=O,0.052603647,-0.008020618,-0.14507806,0.09394119,0.019032069,-0.12443314,-0.051241025,-0.12790345,0.015764512,-0.11307581,-0.10135253,0.06339159,-0.13643047,0.034700785,-0.027511206,0.100497484,-0.0898559,-0.002054625,-0.08782817,0.035931803,0.016002197,0.071781166,0.03000548,0.008751186,0.04016325,0.01768182,0.08791265,-0.1261898,-0.034664836,0.010337486,-0.018027112,-0.029603893,-0.003903882,0.01644569,-0.017090555,-0.026513778,0.002236626,-0.006328275,0.002389003,0.019380579,-0.1447548,-0.08636345,-0.002489312,0.011109582,-0.03639055,-0.02268768,-0.005041551,0.059846822,-0.009307429,-0.05991634,0.073241696,-0.11076546,0.13412057,-0.109609276,-0.028138064,0.068390965,-0.017634809,-0.049195856,-0.08043307,0.049725104,-0.033389468,0.07191992,0.1509003,0.08606593,0.055417605,-0.030136485,-0.03931132,-0.045380723,0.16709816,0.08405433,-0.016114207,-0.02372868,0.09054647,-0.005310097,0.044694424,-0.08149744,-0.05243479,-0.016393878,-0.048000447,0.06747729,-0.07076755,-0.088081576,-0.03961911,0.024414053,0.056330845,0.016654821,-0.009167645,-0.03369607,0.16050306,-0.05819318,0.11672853,-0.073683515,-0.046282522,0.05892473,0.08805541,0.027623335,0.09270464,-0.11023023,0.01617931,-0.13843463,0.036914665,0.022900803,0.11672381,-0.035126302,0.022514539,-0.004792398,-0.010074279,0.06543073,0.034686852,-0.027499432,-0.07462557,0.06741922,-0.003769544,0.000537114,-0.059379134,0.09218655,-0.122591496,-0.013484333,0.021837642,0.021542743,0.022077607,0.030688992,0.030844225,-0.058335897,-0.01006849,0.09717986,0.08030873,-0.04960463
poaac_c,NC=CC(=O)OO,0.061705444,-0.009598502,-0.12238076,0.077701986,0.02088385,-0.11170148,-0.045292456,-0.11405026,-0.000286349,-0.09100602,-0.094369516,0.052917052,-0.11276358,0.030692726,-0.018948158,0.092736974,-0.07928249,-0.013342219,-0.074988425,0.040803052,0.022365328,0.06744115,0.031742606,0.021340255,0.025355175,0.014192746,0.07159689,-0.114174485,-0.032271955,0.005808011,-0.019792523,-0.025148591,-0.013945418,0.015623842,-0.019229649,-0.016568331,-0.003760124,-0.002328659,-0.003420063,0.018461952,-0.12316016,-0.077801496,0.002951334,0.00823716,-0.033545043,-0.01402186,0.005468715,0.045004163,-0.013279102,-0.051542483,0.056981973,-0.094019234,0.11795494,-0.085548334,-0.028907686,0.059971627,-0.013809207,-0.03726361,-0.07106388,0.04822167,-0.021089364,0.05335779,0.14275289,0.075460054,0.050456412,-0.02386075,-0.034855135,-0.04161029,0.13688563,0.070209995,-0.025240075,-0.017059434,0.07499418,-0.01463584,0.039530784,-0.07214598,-0.055720154,-0.013564764,-0.05400576,0.07292912,-0.07100475,-0.08783753,-0.026789276,0.02410654,0.058517966,0.007898358,-0.005604324,-0.03307492,0.14939508,-0.04564689,0.09669225,-0.063737005,-0.043356813,0.05689985,0.06885161,0.03876089,0.089882955,-0.09415281,0.009616018,-0.12565382,0.03544511,0.012009937,0.09513839,-0.026751293,0.022221629,0.007845804,-0.019944783,0.044212673,0.03325928,-0.015191436,-0.052973595,0.061914552,-0.00186095,0.002805848,-0.05068369,0.07291515,-0.09512695,-0.006411083,0.016041696,0.011494757,0.021898562,0.022322124,0.024799608,-0.048514597,-0.00679139,0.081416495,0.07575026,-0.042208586
ppa_c,CCC(=O)[O-],0.055793732,-0.013540906,-0.12157302,0.0722328,0.018204609,-0.09985807,-0.029026065,-0.10045365,0.002955489,-0.08842709,-0.09306516,0.04390885,-0.11082318,0.026576787,-0.019478243,0.078373395,-0.06720386,-0.001343727,-0.06809055,0.03089217,0.006215727,0.065533735,0.022528632,0.016965166,0.02569307,0.005880934,0.07637591,-0.10295819,-0.029833646,0.005094784,-0.019674785,-0.028316116,-0.000613143,0.010163682,-0.013745619,-0.018054962,0.004594138,-0.011570843,-0.003621602,0.018931167,-0.11778461,-0.06585816,0.000487288,0.014180189,-0.025457874,-0.013849053,0.00928136,0.038591873,-0.003319438,-0.03649157,0.055917766,-0.08838044,0.10735617,-0.077287935,-0.023651494,0.051934525,-0.024227759,-0.027132569,-0.06805588,0.044674445,-0.013701441,0.054794375,0.12214263,0.06365819,0.041809693,-0.018955205,-0.02798415,-0.027770197,0.12776075,0.0706782,-0.022605,-0.013660518,0.07744367,-0.012673827,0.040002313,-0.066219024,-0.0534115,-0.008923877,-0.043634653,0.057854686,-0.059335504,-0.07210715,-0.026292816,0.018170131,0.043145694,0.006395032,-0.006428395,-0.017861718,0.12789555,-0.046488468,0.09973609,-0.073585264,-0.04869619,0.049904514,0.07521921,0.022894833,0.082020946,-0.08863458,0.003010064,-0.11319632,0.025754971,0.014214464,0.09564044,-0.025802175,0.020208096,-0.003746824,-0.020125253,0.04997429,0.03106331,-0.011930387,-0.053755257,0.05465337,0.007227709,-0.001361324,-0.05541378,0.078186296,-0.09295568,-0.001092099,0.022262894,0.009224241,0.022724282,0.028615007,0.026776368,-0.05088513,-0.008195218,0.0727979,0.07376735,-0.031837817
ppal_c,[H]C(=O)CC,0.054701827,-0.009687264,-0.11907224,0.08053103,0.019287936,-0.10548689,-0.039965916,-0.11674613,0.008708283,-0.09502677,-0.08655468,0.0489283,-0.12173686,0.033859573,-0.025313912,0.08582391,-0.07961647,-0.00993363,-0.08023858,0.03570417,0.02004601,0.059854545,0.03214197,0.017382333,0.032088734,0.020631837,0.07225242,-0.102833875,-0.022836404,0.007615384,-0.017005857,-0.032437224,-0.00273475,0.013059369,-0.011928676,-0.013224946,-0.001422845,-0.008214365,-0.000316328,0.026522864,-0.11534563,-0.074850425,-0.005766218,0.012908736,-0.035161134,-0.023330195,-0.001333891,0.04939456,-0.009228465,-0.05213469,0.053784814,-0.09982112,0.11253984,-0.095272,-0.028639168,0.048735246,-0.017149204,-0.043160185,-0.07430106,0.04036691,-0.024893936,0.060622983,0.14086859,0.068781964,0.05195605,-0.01988371,-0.030607123,-0.034966145,0.14001963,0.062377777,-0.017991679,-0.025008105,0.08236532,-0.012039186,0.03418893,-0.06737137,-0.055874214,-0.016618375,-0.051822875,0.057698715,-0.058596097,-0.07953132,-0.03391801,0.030822454,0.05221841,0.015883245,-0.009161777,-0.02740538,0.14630203,-0.04283211,0.10110862,-0.064398736,-0.04686561,0.054487374,0.07339479,0.037400734,0.08982646,-0.09107798,0.011436552,-0.1236324,0.032740563,0.015270782,0.09803902,-0.024891514,0.013507041,0.005336644,-0.014302431,0.047498673,0.02709372,-0.0200925,-0.058370586,0.05687665,-0.002821154,-0.002577554,-0.051393777,0.0798517,-0.09521459,-0.004275943,0.01993628,0.016597982,0.013276842,0.03025641,0.0364237,-0.045078926,-0.006270962,0.08637329,0.079304524,-0.044981256
ppap_c,CCC(=O)OP([O-])([O-])=O,0.060843185,-0.01873748,-0.13438573,0.075717725,0.022388494,-0.11556533,-0.036806483,-0.11052353,0.010756444,-0.09504658,-0.09562762,0.05806569,-0.12496074,0.03749555,-0.020329928,0.09777418,-0.077614985,-0.005969495,-0.08245085,0.032439437,0.017966915,0.068753116,0.026223347,0.00888004,0.024258254,0.015637573,0.07936648,-0.11900156,-0.03125651,0.002924085,-0.019162409,-0.032929786,-0.013771292,0.025864268,-0.009773859,-0.014633498,-0.00446187,-0.009425947,-0.002612212,0.026685003,-0.12145159,-0.079140484,-0.008313946,0.0058237,-0.036654007,-0.011995135,0.009709318,0.046418414,-0.014217042,-0.056679294,0.064511664,-0.10454777,0.12538706,-0.09137185,-0.020422608,0.05891783,-0.023318289,-0.039467666,-0.083130635,0.05341043,-0.022101317,0.05681984,0.14858282,0.07537089,0.05166195,-0.027978433,-0.031144425,-0.03230109,0.14866969,0.06775694,-0.022013828,-0.01786779,0.088441335,-0.013515051,0.040924836,-0.068375,-0.04571378,-0.005710958,-0.050197944,0.07530732,-0.06968908,-0.08533912,-0.030699942,0.023004679,0.06271626,0.003871862,-0.007097224,-0.030976683,0.15469253,-0.053542417,0.10784432,-0.077258535,-0.04063087,0.06141526,0.074425444,0.029129466,0.09927714,-0.093451984,0.01355977,-0.13948482,0.033871643,0.02682125,0.107905336,-0.020802328,0.01631608,-0.001478009,-0.009795375,0.04607593,0.033131573,-0.022253012,-0.06471017,0.05910796,-0.001518404,0.009533157,-0.06281802,0.08271829,-0.107975736,-0.004107253,0.019437285,0.013844376,0.02517963,0.02989931,0.032508824,-0.0449884,0.00137755,0.08914191,0.07434837,-0.044055875
