meta)name,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
leu__L_c,CC(C)C[C@H]([NH3+])C([O-])=O,0.056674447,-0.072250105,-0.055801,0.089526825,-0.043758675,-0.062048513,0.02564321,0.00705428,0.031501826,-0.048635066,0.013413613,0.036171023,-0.06610064,-0.06604019,-0.033339206,0.056619577,0.02259962,0.001779319,0.028866017,-0.0346383,0.006163551,-0.008409197,0.011483743,0.032742634,-0.033114698,-0.02719988,-0.027200822,-0.100723855,-0.03956822,-0.014620528,-0.061502863,0.043391712,0.010095637,0.057932656,-0.058551718,-0.011856172,-0.024955586,0.03033302,0.030104058,-0.0330949,-0.008030862,-0.004301345,-0.06500768,0.050599936,-0.041422904,-0.009970439,-0.001005225,0.008706041,0.026991114,-0.002415182,0.030685568,-0.015285012,0.054427825,-0.02985549,-0.033619907,0.010270629,0.04743443,-0.020318357,-0.043683145,0.064573795,-0.042597186,-0.03486968,0.09520587,0.04627526,0.030383727,0.094157696,0.00081025,0.001317087,0.04570107,0.07681159,-0.038741577,-0.048338655,0.04680866,0.041009646,0.045922548,-0.069773085,0.009659395,0.01735768,0.032114115,0.12678713,0.010129173,-0.05192542,-0.05069798,0.06293555,0.055492595,0.111520916,-0.02505341,0.024966283,0.007475233,-0.045751724,0.031444415,-0.091987625,0.033371635,0.015578073,0.05517532,0.017573085,0.013564671,0.033908788,0.057867974,-0.002611812,0.041891377,0.008412984,0.026431017,-0.04549992,-0.024629747,-0.021273496,-0.015613432,0.028955994,0.012602497,0.0587142,-0.080560274,0.051377207,-0.027351905,0.022593899,-0.011274752,0.02865944,-0.055853974,0.045219008,-0.04913752,-0.034406543,-0.0220436,0.004829638,0.002245345,0.046628527,-0.030964252,0.07823906,-0.051419742,0.04225867
4mop_m,CC(C)CC(=O)C([O-])=O,0.03525057,-0.04671766,-0.037480224,0.052644655,-0.028008113,-0.04379198,0.010178808,0.010265198,0.017972842,-0.021100715,0.001514652,0.02438087,-0.046933796,-0.04046847,-0.026844589,0.026812602,0.011685695,0.007689242,0.018081468,-0.021214962,0.007530351,-0.001367069,0.005355184,0.03040355,-0.012497306,-0.022320524,-0.009516219,-0.059087448,-0.028483674,-0.006156462,-0.042856656,0.022275133,0.00990499,0.03441389,-0.037840374,0.001002023,-0.023914652,0.012997215,0.024295578,-0.016167017,-0.010596126,0.002259431,-0.04494655,0.025807265,-0.019552676,0.001062775,-0.002671673,-0.003994144,0.020961089,-0.009070654,0.012288839,-0.005715387,0.023125052,-0.019822223,-0.018382756,0.009648347,0.041883793,-0.015012573,-0.032248925,0.04781231,-0.018238807,-0.031287365,0.064307004,0.03787829,0.01707782,0.06050769,-1.77E-05,0.005087656,0.03148228,0.051209386,-0.023849858,-0.032731876,0.025067812,0.02180338,0.027288338,-0.03323282,0.00600759,0.017977271,0.02404284,0.087264344,0.008923915,-0.04379008,-0.026987258,0.033655137,0.04273895,0.069017224,-0.020664906,0.015541993,0.010208533,-0.022937657,0.010257497,-0.0622326,0.015850786,0.015050923,0.031509925,0.015633238,0.014135879,0.026432266,0.03403993,-0.005331406,0.020583184,-0.001237498,0.015772225,-0.021711748,-0.010553689,-0.018213658,-0.013715566,0.01772582,0.00954415,0.04146278,-0.045526147,0.02764207,-0.011224601,0.012072308,-0.007217943,0.013440392,-0.039640944,0.02767087,-0.02427267,-0.030553032,-0.02319592,-0.001532678,0.0089555,0.01974046,-0.022496413,0.051027708,-0.032699786,0.03398597
4mop_c,CC(C)CC(=O)C([O-])=O,0.04976496,-0.051555358,-0.05640049,0.081166394,-0.034319516,-0.06006806,0.0173176,0.001731834,0.015876966,-0.041750904,0.010624546,0.018928299,-0.061254483,-0.05761516,-0.02863333,0.038009293,0.016365496,-0.000912647,0.024866825,-0.031822916,0.003909791,-0.003479942,0.00052911,0.038436424,-0.027165564,-0.030684004,-0.027410336,-0.07333084,-0.02875437,-0.003624003,-0.05925405,0.026201675,0.012841295,0.05176463,-0.046971634,-0.008167697,-0.017378274,0.02092994,0.029056018,-0.031396154,-0.005095985,0.003335062,-0.056562163,0.044161435,-0.035935245,3.52E-06,-0.000814607,-0.002565909,0.027350282,7.93E-05,0.020099517,-0.013363645,0.043076467,-0.033070996,-0.024317667,0.008978482,0.041128434,-0.016402801,-0.042391952,0.05939966,-0.03251503,-0.03712282,0.07118887,0.040451135,0.034305833,0.07862528,0.010008118,0.005065197,0.04501092,0.067408845,-0.03209422,-0.031884164,0.035955306,0.04185971,0.02654431,-0.04665403,0.005386442,0.01773882,0.037359558,0.104236595,0.00782865,-0.04670936,-0.044361677,0.044668548,0.055220753,0.08888897,-0.02447463,0.018450232,0.01279259,-0.03872057,0.020896211,-0.081495136,0.024091514,0.01065438,0.04685952,0.017688958,0.014667865,0.03686441,0.053545397,-0.008984298,0.028648535,0.012554989,0.028665297,-0.033800356,-0.021951737,-0.023500687,-0.006155974,0.01892526,0.007869503,0.040183913,-0.064127155,0.04490377,-0.018511137,0.022956776,-0.014221786,0.020338213,-0.058245707,0.050898973,-0.03705729,-0.037357505,-0.02462676,-0.001125216,0.007485964,0.032153733,-0.019556817,0.060429342,-0.04140416,0.042103086
3mbald_m,CC(C)CC=O,0.04876241,-0.0706958,-0.05118065,0.09012438,-0.04990234,-0.05911155,0.017168438,0.005221739,0.02815334,-0.04297537,0.017409472,0.033553448,-0.061765943,-0.061758842,-0.03170733,0.053691354,0.02304423,0.008098485,0.027823778,-0.026646437,0.006637716,0.000129555,0.004257116,0.041886244,-0.018623602,-0.031662144,-0.021908896,-0.09528319,-0.044876497,-0.015898237,-0.067525044,0.041153375,0.011481185,0.04867804,-0.059451036,-0.01815994,-0.018509986,0.037643313,0.030279078,-0.024514109,-0.006379447,-0.000554163,-0.055112194,0.034631975,-0.028101914,-0.004334916,-0.004631955,-0.002093103,0.03747315,-0.007990834,0.023301661,-0.013539514,0.04092347,-0.032432232,-0.034400035,0.002566261,0.057321098,-0.007272141,-0.049849324,0.06615042,-0.02538232,-0.039745573,0.09183856,0.044484112,0.024953462,0.08393071,0.002068996,0.008921788,0.05292587,0.06899523,-0.03515157,-0.042271733,0.04913797,0.03767421,0.03692786,-0.06613338,0.006298936,0.009874822,0.04136275,0.12559661,0.000366992,-0.054376338,-0.03942572,0.060999792,0.0592648,0.09935919,-0.017986935,0.017177062,0.005972249,-0.03280365,0.02583049,-0.09176022,0.020160532,0.009966145,0.04898983,0.020467948,0.013878592,0.030822147,0.04683943,-0.008699424,0.029110579,0.004241747,0.01999309,-0.03833746,-0.018324262,-0.021113696,-0.0047947,0.025781281,0.014662971,0.051370684,-0.07684142,0.042868886,-0.024781676,0.030008227,-0.00822691,0.022945428,-0.054751202,0.05145521,-0.035437692,-0.02788961,-0.017154409,0.000920609,0.002890083,0.02983084,-0.021679292,0.07690704,-0.042846166,0.037761856
iamoh_m,CC(C)CCO,0.028821547,-0.030572694,-0.032145217,0.04851595,-0.025035534,-0.03380177,0.014080212,0.011165363,0.01622912,-0.018490104,0.013280795,0.012302077,-0.03658233,-0.04224255,-0.021913787,0.033534896,0.012367385,0.005830362,0.013596119,-0.010768972,-0.00033762,-0.002236429,0.012093281,0.021797666,-0.01594369,-0.016020799,-0.01074529,-0.05048137,-0.01977212,-0.009071279,-0.039115503,0.024044847,0.012439085,0.030413598,-0.029690549,-0.003212253,-0.010969922,0.019648844,0.01700356,-0.015867082,-0.007472824,-0.001555635,-0.035550464,0.024584923,-0.02189453,0.000297892,-0.005928227,0.003838087,0.014509343,-0.010884487,0.01777725,-0.009915936,0.01786313,-0.015440064,-0.013311454,0.006640053,0.031557262,-0.001296357,-0.03202531,0.03736723,-0.02029837,-0.013657616,0.047668893,0.02599573,0.021164414,0.04176806,0.009412311,0.003814985,0.03529653,0.04198324,-0.02502004,-0.016653081,0.03049595,0.030904347,0.026465703,-0.03212741,-0.003877777,0.00264855,0.024459206,0.060163762,0.00981018,-0.032224376,-0.026857922,0.02257633,0.02303387,0.05087425,-0.017666388,0.019889696,0.006366742,-0.025885446,0.006128055,-0.05352082,0.008037703,0.013163455,0.03336821,0.002957748,0.003109506,0.015723052,0.024519086,-0.002950627,0.020711366,0.00962074,0.009745112,-0.024995573,-0.018657463,-0.008046323,-0.003861457,0.013248187,0.011558958,0.02616302,-0.03685142,0.020235296,-0.00681804,0.010423198,-0.015512192,0.017063385,-0.033784762,0.033146627,-0.028437091,-0.02117288,-0.007754874,-0.000280517,0.003573623,0.023049008,-0.019618042,0.03655907,-0.024316752,0.030507414
iamoh_c,CC(C)CCO,0.043671705,-0.044344284,-0.04662131,0.065765545,-0.03576373,-0.04552276,0.0187856,0.00543063,0.021322895,-0.024462283,0.015814273,0.025307499,-0.04302693,-0.05280194,-0.021039445,0.04345191,0.016587356,-0.002930153,0.02338306,-0.023774693,-0.004428423,-0.00263527,0.005340765,0.027375316,-0.016907668,-0.023919683,-0.02035471,-0.07462061,-0.028544173,-0.012626471,-0.050154593,0.03481227,0.00716013,0.03569541,-0.040054087,-0.011142421,-0.017746842,0.027733304,0.0204458,-0.015717233,-0.000822403,-0.00207312,-0.050789,0.028467115,-0.025642877,-0.00391843,-0.009761731,-0.001336444,0.019875746,-0.000932149,0.022879595,-0.01744556,0.026048176,-0.024253443,-0.023289919,0.001391797,0.045541737,-0.002630933,-0.03139231,0.046821367,-0.027030446,-0.031477816,0.061216433,0.04331849,0.024352398,0.058374297,0.001762935,-0.005945821,0.043756153,0.061673813,-0.036928337,-0.0334173,0.037300978,0.02672456,0.024113046,-0.048961528,0.008948396,0.014637855,0.024536181,0.094403975,0.002389774,-0.03968912,-0.037086423,0.032893073,0.04253843,0.0768306,-0.01131405,0.020580264,3.00E-05,-0.024306275,0.01667486,-0.06688588,0.02338484,0.011102559,0.04195359,0.018218031,0.014494752,0.028281609,0.037059497,-0.008337841,0.028209787,9.27E-05,0.01561891,-0.026121933,-0.023650791,-0.009649385,-0.00969562,0.01295208,0.015656056,0.04044052,-0.056553695,0.033386417,-0.020277955,0.019301558,-0.006850179,0.028960306,-0.038045045,0.036394533,-0.026187547,-0.023069145,-0.017063279,-0.006532027,0.002970156,0.033165913,-0.016900891,0.04785836,-0.03693962,0.027809417
iamac_c,CC(C)CCOC(C)=O,0.04933686,-0.05522948,-0.05248992,0.07672195,-0.03956112,-0.05879386,0.018600255,0.007784492,0.024418911,-0.03817572,0.011532949,0.020775078,-0.046702884,-0.06435469,-0.02344444,0.049906813,0.014629995,-0.002870349,0.019255653,-0.033703733,0.003606919,-0.005370657,-0.000459893,0.03497044,-0.025067573,-0.019298647,-0.021217495,-0.07301423,-0.027702823,-0.015150799,-0.05270961,0.028741842,0.004848136,0.042993657,-0.048138168,-0.007806821,-0.025748406,0.018731141,0.016226448,-0.03146908,-0.010762387,-0.005454657,-0.055795427,0.030319624,-0.025127683,-0.00856317,-0.009517842,0.010341651,0.01956932,-0.010107431,0.016764006,-0.014433832,0.033081036,-0.025046261,-0.028613303,0.005047783,0.034615714,-0.012007779,-0.045086294,0.05710915,-0.025435634,-0.034691967,0.07750481,0.046352684,0.026757445,0.06837909,0.007769303,0.005558672,0.043310653,0.066269554,-0.031966038,-0.03497766,0.03477097,0.034514986,0.032980647,-0.0534419,0.004701548,0.012445591,0.026324838,0.0950238,0.007520068,-0.051661048,-0.038540132,0.04001322,0.039078705,0.082368456,-0.013333603,0.02556546,0.010735077,-0.032679845,0.017854335,-0.08294485,0.021681054,0.004972222,0.04738208,0.007763643,0.006200585,0.024556749,0.040326364,-0.008798789,0.026833173,0.00815065,0.027132971,-0.03949687,-0.021109173,-0.017918428,-0.014129933,0.02350681,0.007218887,0.049790356,-0.06548359,0.041834295,-0.019766701,0.01644971,-0.017219812,0.025769949,-0.052143257,0.0434915,-0.027841443,-0.024839547,-0.014942851,0.003552012,0.002233621,0.0309869,-0.018823579,0.06460551,-0.027261732,0.029289871
ibutoh_m,CC(C)CO,0.05654362,-0.06015892,-0.057800192,0.09454451,-0.051272914,-0.061011586,0.020498516,0.013807928,0.030227836,-0.050141677,0.006595437,0.031353176,-0.06686368,-0.07654176,-0.02901778,0.05300265,0.018512418,0.005537849,0.02199191,-0.038133536,-0.00179765,0.001359473,0.006672421,0.043919586,-0.022338323,-0.026658686,-0.030093871,-0.09936547,-0.043520447,-0.011549825,-0.068220116,0.03519687,0.021421941,0.05684918,-0.06774793,-0.00913764,-0.02071782,0.034420416,0.02326063,-0.038548827,-0.014102124,-0.004799487,-0.070144184,0.04952833,-0.027966613,-0.005910695,-0.004709801,0.003299473,0.04000948,-0.001632949,0.031202804,-0.022375554,0.04524082,-0.041851047,-0.037552357,0.012073109,0.05361102,-0.019332571,-0.04229017,0.063380934,-0.028983561,-0.044485696,0.093422525,0.04726277,0.03580063,0.09883369,0.005959918,0.004084117,0.049328435,0.0716396,-0.04676033,-0.049168438,0.045289125,0.03804755,0.045280162,-0.065129526,0.002578606,0.010824399,0.041516464,0.12167314,0.004673186,-0.05484075,-0.039926022,0.052676797,0.06009326,0.108930446,-0.017920202,0.028452076,0.00512061,-0.044431373,0.023165727,-0.09658541,0.026105687,0.018386573,0.050651614,0.020007607,0.020106241,0.040378116,0.05006823,-0.005932674,0.040760335,0.005414719,0.029850973,-0.051285706,-0.03273318,-0.014796324,-0.012198881,0.025255654,0.012177924,0.047072444,-0.076210804,0.060242232,-0.029069073,0.027421702,-0.017613254,0.039202143,-0.06741378,0.045195866,-0.04077284,-0.02961697,-0.026671428,-0.009000964,0.008987234,0.034268457,-0.029901484,0.078198306,-0.047330435,0.04716461
ibutoh_c,CC(C)CO,0.06508958,-0.076773755,-0.0753752,0.09222354,-0.052730713,-0.06825541,0.020804923,0.01462755,0.026514204,-0.051664505,0.008770293,0.026098821,-0.068031915,-0.07422715,-0.03968528,0.063330695,0.017485224,-0.001684207,0.030233847,-0.042638697,0.004726646,-0.000971096,0.012703853,0.036951996,-0.030043779,-0.02924296,-0.027355596,-0.10435172,-0.041238718,-0.007683732,-0.07135793,0.045518275,0.015653107,0.06425354,-0.07520836,-0.011172933,-0.028781256,0.031135991,0.031857662,-0.027335485,-0.009347978,-0.001345235,-0.07697961,0.05220168,-0.041609775,-0.007199361,-0.001186502,0.000442061,0.03779539,-0.006458567,0.030741388,-0.024530374,0.050455827,-0.047552217,-0.02998704,0.015417034,0.057859007,-0.013457662,-0.051254824,0.07881048,-0.0382191,-0.040665418,0.100201555,0.049819123,0.029969785,0.10253469,0.005065424,0.007304166,0.057022434,0.08619572,-0.048854023,-0.0494573,0.058580104,0.045485128,0.048422143,-0.06917573,0.002593858,0.013825123,0.049814373,0.14425182,0.004238261,-0.06478987,-0.05546957,0.06041717,0.06381875,0.117639236,-0.027848305,0.029624417,0.010478213,-0.051963273,0.028552184,-0.10399783,0.0317185,0.019354263,0.058597006,0.02359749,0.017905949,0.04617147,0.06472378,-0.009568243,0.04560372,0.006331261,0.022772908,-0.044425428,-0.029622365,-0.014923131,-0.020672165,0.021546137,0.009225607,0.059780456,-0.075453274,0.058558185,-0.02475276,0.019538611,-0.024350265,0.03351043,-0.07081996,0.05482024,-0.051293187,-0.03539903,-0.02575409,0.000291416,0.015304286,0.035717636,-0.03277267,0.081182994,-0.047491897,0.043134537
ibutac_c,CC(C)COC(C)=O,0.058757264,-0.059661865,-0.049699437,0.084703445,-0.03664988,-0.062069252,0.013292719,0.003482997,0.023144607,-0.033646856,0.014347996,0.024227304,-0.056691643,-0.06660495,-0.031220708,0.05183965,0.02349569,-0.006464128,0.026755303,-0.038535193,0.003491612,-0.009373973,0.006116556,0.036611162,-0.024228578,-0.022038892,-0.02397514,-0.087727696,-0.029781202,-0.004396868,-0.052579332,0.031024296,0.015206329,0.056942523,-0.058190726,-0.005294683,-0.020622794,0.023969209,0.019688504,-0.029583413,-0.016497917,0.001334959,-0.05922921,0.04299749,-0.032285336,-0.005021299,-0.008084997,0.003035091,0.02461951,-0.011761343,0.030026766,-0.017106496,0.04546658,-0.031227604,-0.031054072,0.003741097,0.04725108,-0.017396083,-0.046170294,0.05803809,-0.034320105,-0.039398354,0.07848323,0.053702004,0.02649715,0.08316356,-0.002045229,-0.002673047,0.04561148,0.06302695,-0.04592102,-0.035975516,0.04399806,0.04670693,0.028091941,-0.04999352,0.008620105,0.020379955,0.038189556,0.10482816,0.006924098,-0.05732118,-0.0479608,0.055604145,0.059316535,0.09384671,-0.020774994,0.014492177,0.009948145,-0.039165784,0.017678117,-0.08692903,0.029731283,0.005300667,0.04912255,0.014403448,0.009688534,0.026210789,0.041812252,-0.002334788,0.040681016,0.002784103,0.020312158,-0.033927158,-0.023194415,-0.01260149,-0.00961848,0.020099564,0.00694296,0.0422143,-0.0593795,0.04882455,-0.026113778,0.02701413,-0.01047477,0.023148978,-0.05116727,0.04800662,-0.032105338,-0.024055578,-0.01375862,-0.003864183,0.00208551,0.028242305,-0.016636316,0.06289393,-0.039365232,0.046594653
udpacgal_c,CC(N[C@H]3(C(OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])O[C@@H]([C@@H]([C@@H]3O)O)CO))=O,0.09209853,-0.1082644,-0.10747201,0.1349782,-0.08514907,-0.11250707,0.042490184,0.014137347,0.041033577,-0.06714816,0.01846373,0.04467844,-0.098155364,-0.112872295,-0.053337906,0.09102523,0.03917983,-0.002220567,0.04370608,-0.051540885,0.003965855,-0.008186982,0.010097098,0.05760038,-0.038078506,-0.049711242,-0.037610352,-0.14574888,-0.05929187,-0.023964642,-0.10494537,0.054660086,0.030134246,0.08796415,-0.104559,-0.021424115,-0.03782726,0.054756828,0.04027919,-0.048241317,-0.015503959,-0.003278607,-0.09685844,0.06566757,-0.0529756,-0.007886251,-0.005586707,-0.001557661,0.05489423,-0.011595725,0.05287231,-0.019715494,0.07668916,-0.053317387,-0.053606488,0.009040101,0.08157101,-0.026939955,-0.079576224,0.102301545,-0.0633612,-0.060896188,0.15229487,0.09115521,0.047627144,0.14729749,0.007554908,0.003060611,0.0864164,0.12323566,-0.06778892,-0.06421091,0.07901481,0.0818895,0.060098182,-0.10079362,0.010333891,0.032335933,0.062746644,0.19825992,0.013753183,-0.10016797,-0.07943959,0.09651076,0.10227792,0.18119217,-0.04175008,0.035740066,0.017024131,-0.07687821,0.047228802,-0.14628562,0.046207108,0.012364368,0.08448574,0.033196423,0.013342276,0.059543226,0.08909945,-0.020828813,0.054575987,0.012339781,0.04904618,-0.076869406,-0.042167954,-0.027564485,-0.024223242,0.042848375,0.023618123,0.0918695,-0.11658427,0.08792183,-0.03765616,0.046368368,-0.031347293,0.05865788,-0.094950385,0.088656686,-0.074730106,-0.05627778,-0.043514222,-0.006011244,0.019103179,0.06161282,-0.04067851,0.11802305,-0.06492238,0.07576275
hmgcoa_m,CC(O)(CC([O-])=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12,0.089856036,-0.106170334,-0.10105106,0.14518888,-0.076920755,-0.10436979,0.037774764,0.005868013,0.036572356,-0.062304944,0.017735235,0.038503435,-0.09648388,-0.10587403,-0.04043955,0.07786455,0.028613929,0.009005905,0.03887688,-0.060841557,-0.00560612,-0.016751282,0.011051482,0.06768054,-0.04973098,-0.058559887,-0.042298026,-0.14799973,-0.0699765,-0.012366411,-0.102043934,0.06382806,0.031804543,0.08869518,-0.096773334,-0.018242028,-0.04816326,0.060687132,0.035524856,-0.04188824,-0.015044168,0.000393779,-0.09931292,0.06351182,-0.05326239,-0.013460129,-0.007088305,0.0045716,0.06004449,-0.014112867,0.054019973,-0.02725615,0.08019918,-0.05957413,-0.0433878,0.015370169,0.082450554,-0.024500199,-0.0769626,0.10201236,-0.050509952,-0.059478045,0.13360742,0.0853983,0.04921821,0.14148837,0.009598752,0.001822212,0.08858687,0.12745719,-0.078319326,-0.07351723,0.084168725,0.07391827,0.06862238,-0.095507905,0.000715106,0.029793473,0.06696198,0.19177146,0.006314623,-0.092059985,-0.069091044,0.08582452,0.10009498,0.18086098,-0.032359526,0.04206969,0.008627521,-0.07435898,0.041495666,-0.14987437,0.05330654,0.017606504,0.08767591,0.025044598,0.019425217,0.05722842,0.09077428,-0.013862067,0.06674969,0.009795605,0.048054162,-0.07076535,-0.048619393,-0.026631664,-0.014211251,0.038814645,0.030796627,0.093857,-0.12261424,0.08128273,-0.045409504,0.0335388,-0.023526506,0.04717815,-0.10241075,0.075465165,-0.07283757,-0.058779296,-0.031362534,-4.72E-05,0.0055319,0.06562363,-0.047195897,0.11777626,-0.0609401,0.07097709
hmgcoa_c,CC(O)(CC([O-])=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12,0.08733307,-0.11533153,-0.10026341,0.14598891,-0.07925643,-0.11266753,0.030425161,0.01726291,0.041519277,-0.06556575,0.014055684,0.040870424,-0.09751977,-0.12318294,-0.047465596,0.08964686,0.03184163,0.009608055,0.04796937,-0.060987175,0.002938794,-0.006004441,0.010414199,0.06998464,-0.04269329,-0.05250481,-0.03693865,-0.16011362,-0.07496978,-0.01824642,-0.11010395,0.06810281,0.0341605,0.08394054,-0.10280898,-0.01722179,-0.041324057,0.05579013,0.045323603,-0.05571555,-0.017915288,-0.009674781,-0.11099656,0.07598595,-0.062025268,-0.017967492,-0.005901308,0.01164203,0.06358366,-0.010158557,0.051783804,-0.028515749,0.08224618,-0.056324534,-0.05562354,0.017992204,0.082276136,-0.028590826,-0.081347436,0.10533079,-0.059258938,-0.06215369,0.15044402,0.09014183,0.05306488,0.15646452,0.011126404,0.00832452,0.08764223,0.12983751,-0.08060501,-0.064068764,0.07670207,0.07945141,0.05611524,-0.108710505,-0.001256262,0.0267152,0.061886463,0.20122543,0.01414379,-0.095483944,-0.081852116,0.09189587,0.096476704,0.17349552,-0.037252206,0.035170592,0.007122274,-0.06411185,0.03665786,-0.15802906,0.04795181,0.017302517,0.08267653,0.027734026,0.024262445,0.057715368,0.08864667,-0.016577402,0.056387864,0.010922,0.036682777,-0.0804813,-0.041976918,-0.036537807,-0.02330786,0.050890964,0.019100616,0.09334505,-0.1209142,0.08626418,-0.043899164,0.034264736,-0.03069544,0.046780314,-0.10404654,0.075554,-0.06766454,-0.06398772,-0.037380293,0.000601086,0.010105724,0.07094299,-0.04803936,0.12112459,-0.068877466,0.076652326
23dhmp_m,CC[C@@](C)(O)[C@@H](O)C(=O)[O-],0.08884164,-0.10192943,-0.107001066,0.14535901,-0.07642521,-0.109612785,0.03597172,0.015137803,0.04334581,-0.06185552,0.02307411,0.03962296,-0.09533446,-0.11780572,-0.052415624,0.09057482,0.02809508,-0.005955103,0.05281498,-0.05498981,0.00409793,-0.013636853,0.020516872,0.058584757,-0.036487594,-0.05479011,-0.03794232,-0.15749505,-0.05990224,-0.025273895,-0.10564246,0.063456796,0.02885218,0.09532534,-0.10324211,-0.017934524,-0.04130917,0.05062257,0.04828135,-0.047980867,-0.013977908,-0.012511382,-0.10194454,0.0800678,-0.055241525,-0.013137789,-0.016087433,0.011346118,0.04957197,-0.015483705,0.053498168,-0.027504362,0.081951186,-0.056328062,-0.050450515,0.00663234,0.07961693,-0.020289823,-0.081576414,0.097725414,-0.052770328,-0.060962636,0.1427056,0.077848084,0.048429146,0.14086093,0.008702005,0.008458731,0.08732788,0.11804449,-0.07438147,-0.065754935,0.08625631,0.066143624,0.056541495,-0.09663388,-0.001801647,0.030329205,0.063505955,0.2039211,0.008147136,-0.08722037,-0.073776856,0.0973742,0.09912594,0.17176673,-0.04310701,0.04115382,0.021561364,-0.068398446,0.044277716,-0.14762463,0.04720141,0.017154943,0.07973114,0.019230925,0.01829394,0.067068525,0.08125291,-0.021742744,0.06641793,0.010787518,0.047260452,-0.07818316,-0.039171025,-0.031040385,-0.02591596,0.036505222,0.019092374,0.08450587,-0.11876261,0.08254177,-0.042811744,0.036176074,-0.027603101,0.050249793,-0.1060545,0.07429546,-0.06908735,-0.054044902,-0.03487901,-0.00549316,0.006891031,0.06483677,-0.04812961,0.12653908,-0.06873933,0.06479115
2ahbut_m,CC[C@](O)(C(C)=O)C([O-])=O,0.123385064,-0.13134575,-0.12606433,0.18160605,-0.09223782,-0.13414656,0.05255297,0.009767819,0.053247876,-0.08065425,0.020482976,0.056725625,-0.12725326,-0.14328025,-0.05769523,0.109862976,0.034613762,0.00215762,0.062795736,-0.07041008,0.004667537,-0.01950817,0.023332799,0.07418802,-0.054883026,-0.06012658,-0.043305557,-0.18305796,-0.07947412,-0.029929785,-0.13389952,0.076502584,0.028995708,0.11766097,-0.12230514,-0.022664392,-0.06048351,0.07175724,0.04694007,-0.05691905,-0.023663523,-0.007189316,-0.13153034,0.08952038,-0.06831775,-0.01511116,-0.020288238,0.00773614,0.077506386,-0.02275157,0.055747103,-0.03221887,0.097924866,-0.07160765,-0.060585346,0.02207232,0.1134265,-0.0211163,-0.09353354,0.13474202,-0.06686872,-0.07644249,0.17268462,0.105577335,0.065503955,0.17758816,0.018207863,-0.002417144,0.101882644,0.15548432,-0.089638725,-0.0921008,0.10077251,0.088783644,0.084285066,-0.1292562,-0.003423401,0.025947599,0.078633204,0.2455977,0.021584935,-0.11101587,-0.08662445,0.11393679,0.12118666,0.22349542,-0.043290347,0.04548247,0.025528293,-0.07985186,0.049131792,-0.19365568,0.0653242,0.021586282,0.100418605,0.026139317,0.03140677,0.07404434,0.10750698,-0.017044293,0.069325775,0.01948714,0.05706647,-0.09225712,-0.053258162,-0.035973195,-0.026775409,0.060413696,0.02587227,0.10913588,-0.14553012,0.10125573,-0.05954031,0.04611994,-0.03138186,0.06677359,-0.12653832,0.09897737,-0.09365473,-0.06893178,-0.052444674,-0.007242023,0.009986489,0.07549768,-0.055473775,0.14423496,-0.08938421,0.08410748
