meta_id,Gibbs_0,Std_Gibbs_0,Vec_0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
iasp_c,-144.0349,-0.148660947,0.036942907,-0.03700235,-0.075209655,0.075794145,-0.03849869,-0.022850484,-0.001804426,0.009607202,0.017862933,-0.044542845,0.013828105,0.040405426,-0.05468936,-0.024903392,-0.05693881,0.023907987,-0.03451166,-0.005448395,0.040972695,0.03147547,0.051493004,0.049952656,0.01750084,-0.019386033,-0.05529136,0.0295997,-0.04118476,-0.04328444,-0.045867506,-0.05897607,0.016763741,-0.004203103,0.007817299,0.01123824,0.02477668,-0.024865786,0.009326471,-0.028503912,0.05953616,-0.04213634,0.038117886,-0.05761087,-0.009798504,0.0385503,-0.035075884,-0.027153268,0.001266982,0.028509786,0.032488897,-0.021187877,0.002373171,-0.024391655,-0.031230468,-0.075012945,-0.03850819,0.055274453,-0.010977505,-0.019024856,-0.012896161,0.046423245,0.030498078,-0.009321289,0.025196979,0.053524703,0.046162743,0.030523764,0.028880466,0.018154588,0.051239796,0.072902836,-0.070061274,-0.029528204,0.004594832,-0.01936438,0.008878215,-0.089103036,-0.000882925,0.06451298,5.29E-05,0.05093622,0.001512563,-0.005931981,-0.0266579,0.037815258,-0.010381575,0.044289622,-0.006136317,0.020602856,0.04224674,-0.031778123,-0.037587527,-0.007921666,0.018577984,0.009899399,0.04526415,0.009436757,0.009832694,-0.05236055,0.044393573,-0.007097393,0.024303792,0.012331401,-0.004408345,-0.006782745,0.03228995,0.014103777,-0.026667634,-0.06967833,0.054900277,0.018857371,0.002826597,-0.000874472,-0.086495,0.04848687,-0.000765639,0.021737492,-0.070227675,0.06884322,-0.000287103,-0.007315162,-0.016577885,-0.006656109,0.051872812,-0.036735084,-0.03712543,0.05975257,0.00630388,0.000647915
sucr_c,-148.00539,-0.166637256,0.07849563,-0.09223409,-0.18421705,0.19984746,-0.09288248,-0.051385786,-0.007981457,0.002723672,0.04835295,-0.10630913,0.024584515,0.101599954,-0.14775005,-0.04943897,-0.12198963,0.05118472,-0.08391167,-0.02154337,0.09366668,0.100073345,0.13789557,0.12892476,0.035941888,-0.054537326,-0.1274107,0.07901141,-0.08365197,-0.10539931,-0.12431967,-0.15893811,0.053251665,-0.021732818,0.011616054,0.035107493,0.049042813,-0.06273476,0.008634522,-0.06920301,0.14249231,-0.11802144,0.07096475,-0.13076316,-0.033116095,0.088760205,-0.08517395,-0.047736,-0.014663591,0.08040033,0.05896152,-0.071567275,0.012597109,-0.07164689,-0.072125986,-0.19207518,-0.09915271,0.14338183,-0.044068057,-0.026106628,-0.019899065,0.11855556,0.06217977,-0.034580287,0.040010475,0.15184045,0.11194586,0.05877371,0.07911774,0.040180843,0.129075,0.1746136,-0.1851326,-0.07223261,0.0234912,-0.036185693,0.025102323,-0.20676288,0.00307832,0.14848883,-0.007473939,0.131672,0.020335583,-0.028512675,-0.06354017,0.10216888,-0.008104115,0.09633223,-0.014938992,0.03974569,0.118654855,-0.07520381,-0.082222685,-0.026287366,0.053065076,0.003585712,0.11015903,0.033228677,0.037836492,-0.11938555,0.08688334,-0.04047718,0.059967786,0.017329825,0.006786185,-0.03261213,0.08251081,0.020128,-0.05449415,-0.17327115,0.13182744,0.068680085,0.010296983,0.01512075,-0.23407087,0.12746203,0.012355901,0.043080132,-0.16070032,0.16105501,0.003720576,-0.015988812,-0.024597451,-0.002825646,0.13873571,-0.08226978,-0.072723135,0.14821328,0.022870759,-0.008864719
sucr_e,-148.00539,-0.166637256,0.08667673,-0.09736104,-0.17172563,0.1901175,-0.10638066,-0.05617683,-0.01810871,0.001729201,0.041864153,-0.09429707,0.02180464,0.114204854,-0.15177536,-0.050637152,-0.12650034,0.04251402,-0.079978585,-0.018110367,0.09743039,0.10070871,0.13642049,0.13321109,0.039243434,-0.052826457,-0.11628259,0.07500531,-0.088196486,-0.11392744,-0.124976315,-0.15605435,0.052535597,-0.03271682,0.013802051,0.024669236,0.04637588,-0.0620083,0.00810139,-0.06332509,0.13393997,-0.10641496,0.08379347,-0.14261231,-0.04129941,0.09763883,-0.09292565,-0.055816103,-0.009697306,0.07865417,0.06231449,-0.061647613,0.014357646,-0.066029765,-0.07333377,-0.1936466,-0.099055536,0.15004739,-0.03932544,-0.03863916,-0.0177747,0.10717014,0.060421247,-0.045828372,0.039541066,0.139187,0.103917845,0.07055159,0.07079918,0.043174755,0.1279102,0.17649908,-0.18360794,-0.076117694,0.014694603,-0.033964247,0.019766906,-0.20367536,-0.00049281,0.14843722,-0.013957792,0.135653,0.012600506,-0.018885076,-0.058347125,0.1001631,-0.012471473,0.100728415,-0.015216371,0.044060424,0.12630199,-0.083476715,-0.08163196,-0.031708717,0.045742147,0.003345813,0.106552586,0.034655817,0.045627598,-0.12643814,0.09660832,-0.02807033,0.055923447,0.014966982,0.005127941,-0.033848573,0.084750034,0.0162127,-0.04656955,-0.17798439,0.12827449,0.06456734,0.002673758,0.008802508,-0.23471819,0.13048503,0.014580118,0.040765423,-0.15750138,0.16919854,0.015555368,-0.00854097,-0.025381263,-0.009313894,0.13901453,-0.07703167,-0.07359356,0.14710183,0.020039743,0.001879546
cellb_e,-149.29538,-0.172477659,0.043721918,-0.051520187,-0.098514855,0.10513298,-0.049739644,-0.022173928,-0.004492634,0.001993759,0.03302251,-0.05089066,0.013489286,0.052790962,-0.07468622,-0.033950675,-0.06264785,0.029340092,-0.045388006,-0.016354093,0.051682398,0.057289142,0.0688629,0.07470567,0.022027185,-0.039172173,-0.059061494,0.048817378,-0.05021898,-0.058071468,-0.07310385,-0.09039978,0.026546814,-0.018455414,0.014133181,0.020905232,0.031617377,-0.0349348,0.008272019,-0.037038635,0.07181054,-0.06624908,0.044407427,-0.074811645,-0.025067529,0.054879405,-0.04425976,-0.031330243,-0.006729309,0.049881745,0.026930043,-0.033715934,0.001484924,-0.040603206,-0.030346315,-0.109229185,-0.046634402,0.08778537,-0.022370663,-0.009660279,-0.009090215,0.06438724,0.03979023,-0.028934918,0.024464466,0.07479424,0.063076615,0.043509357,0.036559306,0.030253697,0.06683106,0.100022964,-0.10659974,-0.04470361,0.008493768,-0.014896222,0.012940463,-0.11574022,-0.003221747,0.08525939,-0.001101278,0.072402194,0.01376562,-0.014425002,-0.03336155,0.058371525,0.000275057,0.055980418,-0.003216801,0.014580698,0.0667507,-0.043071613,-0.044092182,-0.022187179,0.018254878,0.002603657,0.053282853,0.01224566,0.012116545,-0.06026845,0.05208126,-0.023765685,0.04028246,0.016023139,0.006485189,-0.014117295,0.041244432,0.01698476,-0.020420954,-0.089502856,0.061646618,0.03903239,0.003663308,0.011200375,-0.13012433,0.06254966,0.001987655,0.018580554,-0.094939105,0.090568,0.011708002,-0.013993521,-0.008331525,-0.004423815,0.08583944,-0.042366087,-0.04866179,0.07676064,0.01654856,-0.00815829
akg_c,-149.76376,-0.174598239,0.040809784,-0.036101762,-0.084631205,0.07695497,-0.048383586,-0.018282287,-0.012653576,0.004263502,0.028591882,-0.038074024,0.014551993,0.04443257,-0.06560093,-0.024202608,-0.05861283,0.02223367,-0.03147521,-0.010236338,0.04194706,0.043718107,0.066158734,0.060510162,0.017737458,-0.027886795,-0.045576703,0.026392085,-0.043307155,-0.05035129,-0.04840384,-0.06602561,0.027907098,-0.019367097,0.000392347,0.005895003,0.021193491,-0.03180623,-0.001224902,-0.033912744,0.06666854,-0.04165894,0.02593276,-0.06438335,-0.020737695,0.044506766,-0.036255673,-0.025120497,-0.000140636,0.037159026,0.03183856,-0.033206582,0.002193258,-0.035356306,-0.034062274,-0.08358089,-0.044292223,0.07294286,-0.019490698,-0.02152148,-0.00125227,0.04435038,0.023671554,-0.010466829,0.020266388,0.05701751,0.04634989,0.030855728,0.03386259,0.024938544,0.049630143,0.07871146,-0.083754644,-0.037034623,0.006502162,-0.020319395,0.00852763,-0.09016177,-0.000733554,0.059393596,-0.009759729,0.05363542,0.013606433,-0.005156555,-0.020195546,0.041301984,-0.009969813,0.044875473,-0.007558391,0.019997897,0.05600968,-0.03660322,-0.029145595,-0.006899993,0.01880022,-0.00282727,0.050947666,0.015798807,0.020794975,-0.05252227,0.040105663,-0.014666669,0.021468734,0.004981151,0.003743236,-0.01330494,0.042391703,0.004624564,-0.020602684,-0.07026402,0.061185203,0.032491308,0.00466012,0.004342757,-0.09790579,0.05537953,0.009927363,0.018930295,-0.07838808,0.06699837,0.00431203,-0.012265863,-0.010454646,-0.005089449,0.06780297,-0.038304865,-0.038888175,0.059966605,0.01887715,-0.009460541
akg_e,-149.76376,-0.174598239,0.040815707,-0.03298589,-0.067830816,0.07138303,-0.039926134,-0.013710956,-0.001612768,0.007687159,0.025930995,-0.047430616,0.00460473,0.037802666,-0.06675313,-0.01740684,-0.0566707,0.026095364,-0.038052708,-0.008163494,0.04122907,0.043829195,0.050632298,0.04801764,0.020428887,-0.021234663,-0.046694435,0.039524756,-0.029143235,-0.04836565,-0.057108372,-0.065904714,0.01974101,-0.017668076,0.010867821,0.008299619,0.022090457,-0.034162026,0.00113451,-0.023510601,0.04823838,-0.05017147,0.030597124,-0.061506744,-0.010347214,0.0430067,-0.03501549,-0.021224847,-0.008558537,0.035519317,0.026704697,-0.020949185,0.006275787,-0.02732026,-0.029110428,-0.07233604,-0.043273803,0.060769673,-0.011508968,-0.008761732,-0.004022769,0.040225934,0.021829369,-0.009811049,0.017653665,0.059075993,0.044391375,0.01995727,0.023247605,0.0224119,0.047607757,0.07138699,-0.08097615,-0.023444392,0.004386483,-0.007127445,0.008130671,-0.08956788,0.000996755,0.056401826,0.000254063,0.049894176,0.001958587,-0.006744878,-0.02688909,0.042642098,0.000429047,0.044857346,-0.013982769,0.013144375,0.052690875,-0.0344138,-0.027379796,-0.015330115,0.025106572,-0.003399101,0.04826047,0.016575625,0.019994313,-0.051289484,0.032621246,-0.006936089,0.025654944,0.000949622,0.00945532,-0.008648019,0.02689708,0.003434546,-0.021705134,-0.07376466,0.056737933,0.032138523,6.28E-05,0.002813916,-0.100851335,0.056046747,0.001810004,0.021777594,-0.062437236,0.062712036,0.006048536,0.001849971,-0.005142304,0.000956748,0.06204645,-0.032811504,-0.024160583,0.05972667,0.010714109,-0.007494439
isomal_c,-150.79538,-0.179268877,0.03866347,-0.055804037,-0.09232805,0.09853472,-0.047059882,-0.021299427,-0.0079818,0.012067184,0.032654535,-0.04738486,0.022788394,0.062447056,-0.074349836,-0.029321242,-0.057458065,0.029831735,-0.049095266,-0.013378972,0.046817437,0.055875245,0.077947795,0.06873716,0.015865711,-0.035649855,-0.06505578,0.041296005,-0.050306905,-0.062397607,-0.06909054,-0.084209196,0.032425612,-0.01600494,0.009008884,0.014324305,0.030340396,-0.039384615,0.001913944,-0.033788092,0.070971094,-0.050485034,0.04558572,-0.073459275,-0.023728013,0.042819183,-0.04161333,-0.020963248,-0.006767948,0.045956634,0.025711667,-0.035603784,0.013187085,-0.031116432,-0.034107327,-0.09765935,-0.048779298,0.07644397,-0.024117991,-0.008958407,-0.014445418,0.05351427,0.028844723,-0.019751543,0.015765259,0.072157204,0.056332055,0.035106882,0.036949918,0.017176384,0.06416959,0.09008155,-0.08702624,-0.039828412,0.015769815,-0.022591945,0.009815138,-0.112696104,0.006508875,0.06827241,0.001957449,0.07077139,0.001129366,-0.014238647,-0.03314943,0.049199197,-0.004708656,0.047125775,-0.01632987,0.025464674,0.06408443,-0.04192254,-0.04109809,-0.007566466,0.026496604,-0.000353807,0.058985252,0.02084135,0.016832411,-0.065893106,0.039588742,-0.02077659,0.02859696,0.01655758,0.004314851,-0.021623423,0.048880983,0.007865994,-0.022537988,-0.09403782,0.065721564,0.03556112,0.000334193,0.001905165,-0.12088306,0.06519345,0.012600069,0.020313792,-0.07666306,0.08381268,0.003212366,-0.012335555,-0.018977659,-0.002843635,0.06715557,-0.03767479,-0.04710634,0.080283545,0.020573525,-0.007992845
lcts_c,-150.79538,-0.179268877,0.051974952,-0.04966378,-0.11357942,0.11833604,-0.05505589,-0.03302414,-0.004109741,0.006259205,0.03090848,-0.06486878,0.018529661,0.0583554,-0.09069842,-0.028816208,-0.06745126,0.029405266,-0.05602011,-0.008605197,0.056114763,0.050439242,0.0864404,0.07751546,0.017418066,-0.030715607,-0.0737231,0.053392757,-0.04691294,-0.07241028,-0.07624137,-0.084835924,0.026197815,-0.012501162,0.003078701,0.011363759,0.03057089,-0.042193826,-0.001301234,-0.042922042,0.076080866,-0.06513476,0.0471577,-0.07701363,-0.022283025,0.059341684,-0.051838633,-0.030311462,-0.007866357,0.043043084,0.043573085,-0.04077237,0.007073669,-0.050194293,-0.037935916,-0.12188222,-0.059290096,0.092604324,-0.01792435,-0.025863754,-0.006986223,0.06991085,0.03490109,-0.025851151,0.02143034,0.08195654,0.06265177,0.04671815,0.044792872,0.027676197,0.06631008,0.10999582,-0.109693475,-0.0483463,0.008020262,-0.018114569,0.015239047,-0.11861677,0.00536187,0.090169065,-0.002735294,0.07994704,0.002732259,-0.009273408,-0.03329939,0.05482551,-0.01439217,0.056864545,-0.007343051,0.0291133,0.07860412,-0.04662451,-0.043276425,-0.012483921,0.035385177,0.011796785,0.06841316,0.022044085,0.018915892,-0.08194041,0.06272745,-0.015514081,0.038576655,0.00862288,-0.00452737,-0.010303181,0.044569436,0.004470078,-0.027348587,-0.106502384,0.080192976,0.032133333,0.009354948,0.003529565,-0.14464997,0.075250596,0.01010963,0.026960334,-0.09570215,0.10297969,0.003882455,-0.008719309,-0.02192113,-0.003778364,0.08187687,-0.039098192,-0.050406415,0.08760892,0.013613887,-0.006812508
lcts_e,-150.79538,-0.179268877,0.038848136,-0.05033158,-0.09701882,0.098493256,-0.050232626,-0.0314811,-0.005278744,0.009937734,0.0326201,-0.054279756,0.008564752,0.05003744,-0.073680274,-0.026226893,-0.06346635,0.022034783,-0.05167753,-0.011639987,0.048278254,0.047345452,0.072974205,0.06329844,0.015152617,-0.030908702,-0.057257492,0.043567687,-0.05363993,-0.05822279,-0.056447707,-0.08472232,0.022657981,-0.011335072,0.003255374,0.0153907,0.031851724,-0.032737453,0.004615299,-0.03647287,0.06311677,-0.052727498,0.0447013,-0.06954191,-0.027094876,0.0532402,-0.03830913,-0.019168159,-0.003808253,0.04113128,0.033890337,-0.027485283,0.005339149,-0.032698996,-0.029054455,-0.10387173,-0.04545922,0.0692717,-0.022258624,-0.022035193,-0.015000233,0.054566212,0.02901799,-0.027484337,0.018408772,0.07837092,0.049868494,0.037732024,0.03957417,0.023313055,0.069005534,0.08896323,-0.09049312,-0.041602,0.015521203,-0.024544993,0.007432881,-0.105730146,-0.000982396,0.07324361,8.85E-05,0.06825708,0.01295437,-0.012935816,-0.031084804,0.057667453,-0.002421979,0.054097753,-0.009537851,0.014347678,0.06843704,-0.04045772,-0.03497188,-0.012101037,0.017904209,-0.001231409,0.054875202,0.013511096,0.023127373,-0.06432644,0.04505848,-0.024985395,0.028170496,0.005841089,-0.005565417,-0.014712601,0.04170059,0.004170192,-0.023682106,-0.0926823,0.06952329,0.02902889,0.004139995,0.008412954,-0.12402253,0.06541681,-0.000312962,0.016254285,-0.085578665,0.08507214,0.004887762,-0.013839613,-0.009979507,-0.01193636,0.06989485,-0.03559244,-0.03955307,0.075571485,0.010543591,0.004637344
malt_c,-150.79538,-0.179268877,0.04784207,-0.06353362,-0.11228205,0.1159394,-0.051744796,-0.029484892,-0.013742063,0.002177687,0.022892084,-0.06627803,0.022556653,0.06932856,-0.08722936,-0.03683371,-0.07804451,0.023407212,-0.049374342,-0.011876855,0.05315997,0.06052481,0.08009102,0.08303323,0.020136124,-0.027237736,-0.070295386,0.039044917,-0.04599372,-0.06848074,-0.07633221,-0.09789605,0.03964183,-0.020766199,0.01303029,0.016628837,0.03583752,-0.043724637,0.012015351,-0.041261,0.08338559,-0.06995728,0.050980758,-0.0735638,-0.02547253,0.05865656,-0.054040935,-0.028738264,-0.001223458,0.052908793,0.041016597,-0.03613242,0.001680728,-0.041569512,-0.048059754,-0.11737545,-0.053617246,0.0885156,-0.01997609,-0.013600064,-0.009350413,0.06944843,0.034257658,-0.021283451,0.023212895,0.09191525,0.06304104,0.035867758,0.050106727,0.02604894,0.06486018,0.102485955,-0.10928294,-0.042929985,0.014878886,-0.013690327,0.019141667,-0.1209489,-0.000916394,0.081187055,-0.007927927,0.07362926,0.002858372,-0.02082703,-0.03903129,0.060430467,-0.006204886,0.060569152,-0.004995111,0.021524884,0.07074708,-0.051908456,-0.052428022,-0.017153006,0.029612483,0.000791622,0.0668535,0.018571997,0.019897174,-0.06737525,0.061605494,-0.02070254,0.040901642,0.011214132,-0.000481064,-0.011637162,0.056157842,0.011226648,-0.034573227,-0.10418947,0.082213186,0.034774955,0.005721955,0.014880551,-0.13467014,0.07893053,0.013420713,0.033256106,-0.102170445,0.10395555,-0.000434207,-0.014606802,-0.01957028,-0.001616875,0.08203503,-0.04687046,-0.048905592,0.09510824,0.020585727,0.004139157
malt_e,-150.79538,-0.179268877,0.04320988,-0.046919223,-0.09680539,0.102775276,-0.0546951,-0.034135014,-0.008287399,0.010629984,0.024024567,-0.04882973,0.015479364,0.06056135,-0.07390727,-0.031038066,-0.058129974,0.02030476,-0.05313477,-0.01203697,0.04622171,0.043148473,0.07214082,0.066498436,0.022761075,-0.03577989,-0.06722126,0.038162928,-0.041605785,-0.060515285,-0.06836622,-0.07924721,0.033659983,-0.021271896,0.000593126,0.006624822,0.030815985,-0.039191313,0.008459895,-0.033467323,0.07041023,-0.058183726,0.045630444,-0.06765127,-0.015412253,0.052584853,-0.047783695,-0.02647828,-0.000892575,0.037825704,0.030989386,-0.033131376,0.001691089,-0.036556512,-0.03541638,-0.097291544,-0.050729636,0.08229099,-0.015744084,-0.021008246,-0.015466823,0.05918861,0.04078617,-0.026763437,0.016255794,0.08010965,0.051736176,0.038399052,0.035935916,0.017877135,0.06516799,0.096312985,-0.09819229,-0.041260734,0.006666898,-0.020022448,0.014012733,-0.10387438,0.007336237,0.0740479,-0.000604206,0.07268958,0.005071615,-0.01624432,-0.03665459,0.059369545,-0.001002537,0.04800362,-0.015878936,0.011674811,0.0580529,-0.039152123,-0.044727985,-0.016947687,0.022734277,0.003703295,0.05878368,0.021826211,0.015500734,-0.058406282,0.055865027,-0.024497807,0.029115733,0.008879392,0.008688318,-0.017853197,0.04415308,0.002997702,-0.026785782,-0.086547084,0.07362529,0.03581808,0.001522916,0.011672718,-0.12377082,0.06067548,0.010913257,0.022004828,-0.08600029,0.08760424,-0.001215268,-0.006463572,-0.018692633,0.000183573,0.07016392,-0.038935967,-0.04346606,0.078173205,0.016540254,-0.001322732
melib_c,-150.79538,-0.179268877,0.03572776,-0.04148107,-0.0955025,0.09870432,-0.0479766,-0.019383093,-0.000609129,0.007188244,0.021688765,-0.04904902,0.015038843,0.04939037,-0.0778529,-0.021922853,-0.05523998,0.022591908,-0.037599348,-0.005863302,0.05240022,0.039491735,0.07134693,0.072762616,0.013020795,-0.027888453,-0.06711292,0.036317572,-0.04147986,-0.059742194,-0.067255795,-0.079619355,0.020294245,-0.014382447,0.005203729,0.0145536,0.025474597,-0.039835174,0.000685889,-0.029385485,0.060194016,-0.061137088,0.039041836,-0.07132459,-0.017303346,0.044232752,-0.040453505,-0.030389898,-0.007358237,0.042787183,0.03140518,-0.026655583,0.013060264,-0.035867143,-0.0343101,-0.094631195,-0.04297839,0.07224678,-0.019026577,-0.016506601,-0.008963227,0.055835865,0.026201347,-0.013464382,0.020138664,0.072931714,0.05919654,0.033869162,0.03569934,0.027080998,0.063894294,0.095191546,-0.0912123,-0.035776243,0.015459277,-0.02422292,0.01608793,-0.11115343,0.000540691,0.0685631,-0.008311035,0.0688199,0.003051249,-0.018873135,-0.03621923,0.056968525,-0.010978092,0.04722433,-0.003369698,0.010421446,0.06572062,-0.030019617,-0.041267566,-0.012881751,0.027069096,0.007634352,0.049712386,0.013732449,0.014309244,-0.054916132,0.0455009,-0.019173643,0.031352863,0.008118174,0.002484785,-0.010964696,0.044749536,0.006579677,-0.025768518,-0.08921087,0.057872172,0.03647369,0.003616108,0.006079996,-0.11821089,0.07176621,0.005729222,0.018999994,-0.08576253,0.07981791,0.000228413,-0.001625166,-0.008934945,-0.006970722,0.0763688,-0.030185463,-0.036272515,0.06762147,0.006498484,0.002818657
melib_e,-150.79538,-0.179268877,0.04788469,-0.054237965,-0.0888717,0.09194878,-0.04931441,-0.019099573,-0.001390952,-0.003375211,0.029819056,-0.058905873,0.014857953,0.047942765,-0.08120579,-0.032953866,-0.060902786,0.023763197,-0.04684242,-0.014271769,0.049767748,0.050615236,0.06975369,0.0673415,0.024861932,-0.030156437,-0.05555977,0.031266302,-0.039858725,-0.05007265,-0.056935098,-0.07786947,0.029744837,-0.019912042,0.009518385,0.01183285,0.020480247,-0.037267275,0.010486028,-0.03377111,0.065709054,-0.057062846,0.041912153,-0.06371345,-0.018552352,0.04994229,-0.04870075,-0.030994907,-0.011232846,0.03362982,0.024858478,-0.03391649,0.014401216,-0.03081467,-0.04257182,-0.09273174,-0.0513404,0.08209137,-0.012887468,-0.018081676,-0.002711737,0.048923224,0.03178431,-0.022483595,0.020274695,0.07014482,0.055016156,0.028135141,0.043414183,0.027312892,0.06419093,0.09550929,-0.101724096,-0.031366378,0.009563314,-0.010627224,0.019164834,-0.11275139,0.005719231,0.08115337,-0.001423448,0.06228763,0.002743312,-0.005838488,-0.03701824,0.05015348,-0.012708426,0.044802953,-0.014640064,0.023899915,0.053337045,-0.033764023,-0.042209923,-0.01022185,0.031574555,0.007753559,0.050522737,0.019895643,0.011254438,-0.06795946,0.053360973,-0.012425724,0.035946168,0.016752034,0.007195695,-0.008435057,0.04468903,0.015926216,-0.028121188,-0.08745006,0.07003157,0.03239635,0.002647602,0.005341336,-0.12658748,0.0627482,0.013024841,0.027682858,-0.08438945,0.085777216,0.002459264,-0.00203285,-0.019243665,-0.001337102,0.077541545,-0.03585192,-0.030720802,0.08291655,0.016789483,-0.001848664
tre_e,-150.79538,-0.179268877,0.04260742,-0.049552184,-0.086506106,0.105249144,-0.055985443,-0.031060666,0.000205925,-0.003186423,0.022752438,-0.052645,0.016808672,0.05360912,-0.081896245,-0.025093952,-0.05767601,0.02735704,-0.038719177,-0.017349442,0.04590288,0.04739584,0.068410404,0.070006296,0.020156957,-0.03840224,-0.06415869,0.038938537,-0.040404785,-0.055395976,-0.061924096,-0.077500254,0.020765405,-0.01759552,0.007410813,0.014412303,0.024707323,-0.03456966,0.0090783,-0.041359667,0.07579561,-0.061657697,0.0352291,-0.06553993,-0.01660946,0.055706806,-0.04391288,-0.018690147,-0.007076482,0.038962666,0.03622131,-0.033437636,0.001117555,-0.032183852,-0.036098376,-0.105238214,-0.046847787,0.07712881,-0.018890364,-0.024965454,-0.006596476,0.059468023,0.029311253,-0.023330417,0.025562514,0.07083822,0.0534198,0.032559592,0.043304663,0.026235674,0.06643282,0.0906162,-0.09229461,-0.037278924,0.007883564,-0.014425879,0.008240585,-0.1162784,0.003201959,0.072624214,-0.012424547,0.06752554,0.012849255,-0.005283944,-0.030805057,0.0560328,-0.005980068,0.046298876,-0.00393512,0.023570955,0.057600133,-0.03847446,-0.048323695,-0.018091537,0.030544942,0.009356169,0.0525974,0.021353886,0.025261028,-0.06447526,0.05471498,-0.024617178,0.03731406,0.003507479,-0.001523104,-0.015343393,0.03724622,0.004910013,-0.02990462,-0.09495112,0.063286245,0.028839394,0.011264967,0.010416655,-0.1297735,0.06536485,0.00632009,0.02779428,-0.086889625,0.08287506,0.010932169,0.000672276,-0.01475952,-0.007504636,0.073481105,-0.040616725,-0.04563965,0.07408599,0.007582988,-0.001020938
pala_c,-151.68535,-0.183298197,0.076497816,-0.08619171,-0.15842748,0.17891069,-0.0850669,-0.047870602,-0.009718892,0.009822642,0.037995435,-0.09874606,0.026641568,0.102525406,-0.1361253,-0.049552254,-0.10829516,0.043224316,-0.078629315,-0.016161688,0.090238154,0.08461259,0.13082224,0.12845196,0.04224941,-0.05972497,-0.11424721,0.06292198,-0.081714176,-0.10580566,-0.11073433,-0.1440243,0.049075883,-0.030006073,0.015147068,0.027408877,0.040855065,-0.06342772,0.010073226,-0.056613963,0.131447,-0.09464839,0.064520344,-0.12137061,-0.032638643,0.09485856,-0.0764779,-0.041532252,-0.014373914,0.080901735,0.05987456,-0.051649313,0.017526045,-0.061642073,-0.05721622,-0.18325773,-0.08453712,0.14353044,-0.041993443,-0.025318034,-0.023280898,0.106191814,0.058877975,-0.031610265,0.03298742,0.13755931,0.104202695,0.065778844,0.0691144,0.037093487,0.1107546,0.15574612,-0.17923953,-0.06223717,0.010512466,-0.029342461,0.028396124,-0.18475911,0.007404272,0.1304501,-0.01387003,0.12967736,0.01541546,-0.019825839,-0.061615296,0.08826182,-0.008525381,0.08504708,-0.011326368,0.040773403,0.10676432,-0.074254915,-0.07897818,-0.023110878,0.042499233,0.009425537,0.09576083,0.032546055,0.02698496,-0.111800216,0.08819391,-0.032464158,0.066077694,0.010562259,-0.003416061,-0.02060293,0.0729267,0.009634751,-0.037824117,-0.1665036,0.11975899,0.06494257,0.003680642,0.011169702,-0.20856582,0.12785383,0.005861025,0.039237622,-0.14880206,0.14891464,0.013394002,-0.01736303,-0.021684427,-0.01143936,0.13396987,-0.07045483,-0.0757136,0.14582673,0.030408721,-0.007565098
pala_e,-151.68535,-0.183298197,0.076580584,-0.08784239,-0.1720096,0.18303867,-0.09737396,-0.052612573,-0.018929962,0.014770584,0.04382042,-0.09756979,0.0358596,0.109204166,-0.14470914,-0.057872903,-0.11047751,0.04225965,-0.0895789,-0.014833416,0.09212052,0.08306187,0.1398731,0.12487315,0.038071085,-0.06295607,-0.11506712,0.07193905,-0.083037,-0.106025,-0.11509217,-0.13975145,0.05458051,-0.034483477,0.005960286,0.017456667,0.050777245,-0.063532546,0.014337497,-0.05961847,0.13145196,-0.11238764,0.07915193,-0.13423534,-0.041945703,0.088477254,-0.07784637,-0.051691994,-0.004756712,0.0712125,0.054622643,-0.060428143,0.01713438,-0.063318916,-0.06903766,-0.17812268,-0.097467996,0.139801,-0.039833337,-0.030002149,-0.012105803,0.11089799,0.06740649,-0.03137417,0.036488336,0.1460674,0.09534202,0.06299285,0.076621525,0.04688993,0.11918055,0.17097814,-0.18713188,-0.065556996,0.023483636,-0.027143287,0.017550467,-0.19998968,0.003115145,0.14830764,-0.004256607,0.1320287,0.011152015,-0.01805591,-0.054112673,0.090487,-0.007207104,0.096766196,-0.012035234,0.031214131,0.11198616,-0.065839365,-0.07783163,-0.02042882,0.049792014,0.003652875,0.098734304,0.034109917,0.031048343,-0.12412703,0.08974063,-0.037972756,0.06351654,0.012533113,-0.004303579,-0.021357821,0.07500516,0.022548372,-0.04580026,-0.17096446,0.12862717,0.056285013,0.007422508,0.013609331,-0.2234331,0.11898952,0.017670622,0.036110174,-0.15656897,0.15357646,0.006433194,-0.018596508,-0.032153253,-0.00978571,0.14012279,-0.06353241,-0.068056345,0.13964234,0.03277251,-0.000267269
